station_code,timestamp,entries,exits
125St_Lexington,2021-03-29 04:00:00,948,890
125St_Lexington,2021-03-29 05:00:00,1820,1435
125St_Lexington,2021-03-29 06:00:00,3502,2800
125St_Lexington,2021-03-29 07:00:00,5000,4244
125St_Lexington,2021-03-29 08:00:00,7264,5714
125St_Lexington,2021-03-29 09:00:00,6206,5380
125St_Lexington,2021-03-29 10:00:00,3506,3397
125St_Lexington,2021-03-29 11:00:00,2448,2279
125St_Lexington,2021-03-29 12:00:00,2217,1828
125St_Lexington,2021-03-29 13:00:00,1788,1883
125St_Lexington,2021-03-29 14:00:00,2139,2158
125St_Lexington,2021-03-29 15:00:00,3180,3355
125St_Lexington,2021-03-29 16:00:00,4045,3892
125St_Lexington,2021-03-29 17:00:00,6699,7608
125St_Lexington,2021-03-29 18:00:00,8267,7700
125St_Lexington,2021-03-29 19:00:00,6924,6429
125St_Lexington,2021-03-29 20:00:00,3570,3664
125St_Lexington,2021-03-29 21:00:00,2199,1920
125St_Lexington,2021-03-29 22:00:00,1424,1358
125St_Lexington,2021-03-29 23:00:00,838,739
125St_Lexington,2021-03-30 00:00:00,526,398
125St_Lexington,2021-03-30 01:00:00,692,581
125St_Lexington,2021-03-30 02:00:00,971,809
125St_Lexington,2021-03-30 03:00:00,843,737
125St_Lexington,2021-03-30 04:00:00,877,780
125St_Lexington,2021-03-30 05:00:00,1646,1607
125St_Lexington,2021-03-30 06:00:00,3228,2925
125St_Lexington,2021-03-30 07:00:00,6270,6559
125St_Lexington,2021-03-30 08:00:00,7334,6302
125St_Lexington,2021-03-30 09:00:00,6924,5723
125St_Lexington,2021-03-30 10:00:00,4016,4071
125St_Lexington,2021-03-30 11:00:00,2239,1983
125St_Lexington,2021-03-30 12:00:00,2520,2566
125St_Lexington,2021-03-30 13:00:00,2058,1946
125St_Lexington,2021-03-30 14:00:00,2848,2572
125St_Lexington,2021-03-30 15:00:00,2845,2792
125St_Lexington,2021-03-30 16:00:00,6157,4845
125St_Lexington,2021-03-30 17:00:00,8311,6622
125St_Lexington,2021-03-30 18:00:00,7735,7647
125St_Lexington,2021-03-30 19:00:00,6224,6065
125St_Lexington,2021-03-30 20:00:00,4752,4737
125St_Lexington,2021-03-30 21:00:00,1596,1656
125St_Lexington,2021-03-30 22:00:00,1604,1729
125St_Lexington,2021-03-30 23:00:00,880,789
125St_Lexington,2021-03-31 00:00:00,991,1085
125St_Lexington,2021-03-31 01:00:00,708,616
125St_Lexington,2021-03-31 02:00:00,826,681
125St_Lexington,2021-03-31 03:00:00,849,628
125St_Lexington,2021-03-31 04:00:00,940,844
125St_Lexington,2021-03-31 05:00:00,2015,1941
125St_Lexington,2021-03-31 06:00:00,3398,3754
125St_Lexington,2021-03-31 07:00:00,4984,4274
125St_Lexington,2021-03-31 08:00:00,5907,5267
125St_Lexington,2021-03-31 09:00:00,5561,5207
125St_Lexington,2021-03-31 10:00:00,4067,3704
125St_Lexington,2021-03-31 11:00:00,2115,1913
125St_Lexington,2021-03-31 12:00:00,2058,2022
125St_Lexington,2021-03-31 13:00:00,2323,2195
125St_Lexington,2021-03-31 14:00:00,2269,2014
125St_Lexington,2021-03-31 15:00:00,3529,3082
125St_Lexington,2021-03-31 16:00:00,4303,3722
125St_Lexington,2021-03-31 17:00:00,6984,6272
125St_Lexington,2021-03-31 18:00:00,7003,6158
125St_Lexington,2021-03-31 19:00:00,6338,6388
125St_Lexington,2021-03-31 20:00:00,3019,2726
125St_Lexington,2021-03-31 21:00:00,1917,1791
125St_Lexington,2021-03-31 22:00:00,1481,1437
125St_Lexington,2021-03-31 23:00:00,895,855
Columbus_Circle_59St,2021-01-01 00:00:00,862,753
Columbus_Circle_59St,2021-01-01 01:00:00,984,999
Columbus_Circle_59St,2021-01-01 02:00:00,886,733
Columbus_Circle_59St,2021-01-01 03:00:00,857,682
Columbus_Circle_59St,2021-01-01 04:00:00,1166,1138
Columbus_Circle_59St,2021-01-01 05:00:00,1530,1389
Columbus_Circle_59St,2021-01-01 06:00:00,2249,2291
Columbus_Circle_59St,2021-01-01 07:00:00,4526,4543
Columbus_Circle_59St,2021-01-01 08:00:00,6281,6191
Columbus_Circle_59St,2021-01-01 09:00:00,6496,6971
Columbus_Circle_59St,2021-01-01 10:00:00,4443,3937
Columbus_Circle_59St,2021-01-01 11:00:00,3218,2838
Columbus_Circle_59St,2021-01-01 12:00:00,2430,2201
Columbus_Circle_59St,2021-01-01 13:00:00,2232,1922
Columbus_Circle_59St,2021-01-01 14:00:00,1784,1549
Columbus_Circle_59St,2021-01-01 15:00:00,3282,2952
Columbus_Circle_59St,2021-01-01 16:00:00,4485,4394
Columbus_Circle_59St,2021-01-01 17:00:00,6056,5418
Columbus_Circle_59St,2021-01-01 18:00:00,8012,8137
Columbus_Circle_59St,2021-01-01 19:00:00,5644,4627
Columbus_Circle_59St,2021-01-01 20:00:00,3775,2899
Columbus_Circle_59St,2021-01-01 21:00:00,2144,1878
Columbus_Circle_59St,2021-01-01 22:00:00,1334,1326
Columbus_Circle_59St,2021-01-01 23:00:00,981,933
Columbus_Circle_59St,2021-01-02 00:00:00,345,334
Columbus_Circle_59St,2021-01-02 01:00:00,501,524
Columbus_Circle_59St,2021-01-02 02:00:00,388,373
Columbus_Circle_59St,2021-01-02 03:00:00,530,473
Columbus_Circle_59St,2021-01-02 04:00:00,555,370
Columbus_Circle_59St,2021-01-02 05:00:00,867,705
Columbus_Circle_59St,2021-01-02 06:00:00,1818,1801
Columbus_Circle_59St,2021-01-02 07:00:00,3210,2651
Columbus_Circle_59St,2021-01-02 08:00:00,2627,2589
Columbus_Circle_59St,2021-01-02 09:00:00,2551,2274
Columbus_Circle_59St,2021-01-02 10:00:00,2729,2674
Columbus_Circle_59St,2021-01-02 11:00:00,1974,1879
Columbus_Circle_59St,2021-01-02 12:00:00,1682,1571
Columbus_Circle_59St,2021-01-02 13:00:00,1328,1180
Columbus_Circle_59St,2021-01-02 14:00:00,1307,1021
Columbus_Circle_59St,2021-01-02 15:00:00,1821,1654
Columbus_Circle_59St,2021-01-02 16:00:00,2203,2175
Columbus_Circle_59St,2021-01-02 17:00:00,2969,2570
Columbus_Circle_59St,2021-01-02 18:00:00,5353,4581
Columbus_Circle_59St,2021-01-02 19:00:00,2839,2283
Columbus_Circle_59St,2021-01-02 20:00:00,1478,1281
Columbus_Circle_59St,2021-01-02 21:00:00,1045,952
Columbus_Circle_59St,2021-01-02 22:00:00,648,707
Columbus_Circle_59St,2021-01-02 23:00:00,469,518
Columbus_Circle_59St,2021-01-03 00:00:00,347,316
Columbus_Circle_59St,2021-01-03 01:00:00,534,426
Columbus_Circle_59St,2021-01-03 02:00:00,428,444
Columbus_Circle_59St,2021-01-03 03:00:00,559,511
Columbus_Circle_59St,2021-01-03 04:00:00,569,538
Columbus_Circle_59St,2021-01-03 05:00:00,1238,1183
Columbus_Circle_59St,2021-01-03 06:00:00,1669,1634
Columbus_Circle_59St,2021-01-03 07:00:00,3035,2835
Columbus_Circle_59St,2021-01-03 08:00:00,4391,4008
Columbus_Circle_59St,2021-01-03 09:00:00,4006,4084
Columbus_Circle_59St,2021-01-03 10:00:00,2862,2648
Columbus_Circle_59St,2021-01-03 11:00:00,1543,1484
Columbus_Circle_59St,2021-01-03 12:00:00,1027,1037
Columbus_Circle_59St,2021-01-03 13:00:00,1355,1269
Columbus_Circle_59St,2021-01-03 14:00:00,1263,1072
Columbus_Circle_59St,2021-01-03 15:00:00,1691,1590
Columbus_Circle_59St,2021-01-03 16:00:00,2075,1881
Columbus_Circle_59St,2021-01-03 17:00:00,2953,2503
Columbus_Circle_59St,2021-01-03 18:00:00,4783,3751
Columbus_Circle_59St,2021-01-03 19:00:00,3853,3808
Columbus_Circle_59St,2021-01-03 20:00:00,2158,1911
Columbus_Circle_59St,2021-01-03 21:00:00,1237,1088
Columbus_Circle_59St,2021-01-03 22:00:00,696,587
Columbus_Circle_59St,2021-01-03 23:00:00,533,518
Columbus_Circle_59St,2021-01-04 00:00:00,750,639
Columbus_Circle_59St,2021-01-04 01:00:00,817,684
Columbus_Circle_59St,2021-01-04 02:00:00,1060,1029
Columbus_Circle_59St,2021-01-04 03:00:00,1045,901
Columbus_Circle_59St,2021-01-04 04:00:00,979,898
Columbus_Circle_59St,2021-01-04 05:00:00,1648,1741
Columbus_Circle_59St,2021-01-04 06:00:00,3529,2933
Columbus_Circle_59St,2021-01-04 07:00:00,5660,5629
Columbus_Circle_59St,2021-01-04 08:00:00,4912,4025
Columbus_Circle_59St,2021-01-04 09:00:00,6235,6934
Columbus_Circle_59St,2021-01-04 10:00:00,4188,3265
Columbus_Circle_59St,2021-01-04 11:00:00,3050,2807
Columbus_Circle_59St,2021-01-04 12:00:00,2076,2098
Columbus_Circle_59St,2021-01-04 13:00:00,1971,1848
Columbus_Circle_59St,2021-01-04 14:00:00,2340,2032
Columbus_Circle_59St,2021-01-04 15:00:00,3252,3320
Columbus_Circle_59St,2021-01-04 16:00:00,5297,4665
Columbus_Circle_59St,2021-01-04 17:00:00,6444,5268
Columbus_Circle_59St,2021-01-04 18:00:00,8369,6729
Columbus_Circle_59St,2021-01-04 19:00:00,6540,5495
Columbus_Circle_59St,2021-01-04 20:00:00,4972,4643
Columbus_Circle_59St,2021-01-04 21:00:00,1738,1650
Columbus_Circle_59St,2021-01-04 22:00:00,1099,1154
Columbus_Circle_59St,2021-01-04 23:00:00,893,779
Columbus_Circle_59St,2021-01-05 00:00:00,672,637
Columbus_Circle_59St,2021-01-05 01:00:00,1021,1043
Columbus_Circle_59St,2021-01-05 02:00:00,829,787
Columbus_Circle_59St,2021-01-05 03:00:00,816,762
Columbus_Circle_59St,2021-01-05 04:00:00,914,899
Columbus_Circle_59St,2021-01-05 05:00:00,2244,2139
Columbus_Circle_59St,2021-01-05 06:00:00,4021,3725
Columbus_Circle_59St,2021-01-05 07:00:00,4629,4210
Columbus_Circle_59St,2021-01-05 08:00:00,6526,6659
Columbus_Circle_59St,2021-01-05 09:00:00,5650,5139
Columbus_Circle_59St,2021-01-05 10:00:00,5088,4717
Columbus_Circle_59St,2021-01-05 11:00:00,3242,3336
Columbus_Circle_59St,2021-01-05 12:00:00,2168,2040
Columbus_Circle_59St,2021-01-05 13:00:00,1982,1819
Columbus_Circle_59St,2021-01-05 14:00:00,2767,2354
Columbus_Circle_59St,2021-01-05 15:00:00,3048,2781
Columbus_Circle_59St,2021-01-05 16:00:00,4970,5280
Columbus_Circle_59St,2021-01-05 17:00:00,7331,7114
Columbus_Circle_59St,2021-01-05 18:00:00,4903,4666
Columbus_Circle_59St,2021-01-05 19:00:00,7537,5368
Columbus_Circle_59St,2021-01-05 20:00:00,3981,4122
Columbus_Circle_59St,2021-01-05 21:00:00,2177,2113
Columbus_Circle_59St,2021-01-05 22:00:00,869,918
Columbus_Circle_59St,2021-01-05 23:00:00,902,812
Columbus_Circle_59St,2021-01-06 00:00:00,761,704
Columbus_Circle_59St,2021-01-06 01:00:00,911,776
Columbus_Circle_59St,2021-01-06 02:00:00,847,820
Columbus_Circle_59St,2021-01-06 03:00:00,792,763
Columbus_Circle_59St,2021-01-06 04:00:00,1166,1114
Columbus_Circle_59St,2021-01-06 05:00:00,1709,1520
Columbus_Circle_59St,2021-01-06 06:00:00,3290,2951
Columbus_Circle_59St,2021-01-06 07:00:00,5765,4915
Columbus_Circle_59St,2021-01-06 08:00:00,6800,6051
Columbus_Circle_59St,2021-01-06 09:00:00,4583,4448
Columbus_Circle_59St,2021-01-06 10:00:00,4878,4255
Columbus_Circle_59St,2021-01-06 11:00:00,2582,2498
Columbus_Circle_59St,2021-01-06 12:00:00,1901,1907
Columbus_Circle_59St,2021-01-06 13:00:00,2066,1841
Columbus_Circle_59St,2021-01-06 14:00:00,2676,2556
Columbus_Circle_59St,2021-01-06 15:00:00,3597,3147
Columbus_Circle_59St,2021-01-06 16:00:00,6904,6682
Columbus_Circle_59St,2021-01-06 17:00:00,6298,5831
Columbus_Circle_59St,2021-01-06 18:00:00,7643,7646
Columbus_Circle_59St,2021-01-06 19:00:00,7479,7596
Columbus_Circle_59St,2021-01-06 20:00:00,3242,3196
Columbus_Circle_59St,2021-01-06 21:00:00,1712,1624
Columbus_Circle_59St,2021-01-06 22:00:00,1239,1055
Columbus_Circle_59St,2021-01-06 23:00:00,815,692
Columbus_Circle_59St,2021-01-07 00:00:00,895,671
Columbus_Circle_59St,2021-01-07 01:00:00,838,644
Columbus_Circle_59St,2021-01-07 02:00:00,798,768
Columbus_Circle_59St,2021-01-07 03:00:00,1000,955
Columbus_Circle_59St,2021-01-07 04:00:00,1027,856
Columbus_Circle_59St,2021-01-07 05:00:00,1501,1391
Columbus_Circle_59St,2021-01-07 06:00:00,2998,2708
Columbus_Circle_59St,2021-01-07 07:00:00,5818,5235
Columbus_Circle_59St,2021-01-07 08:00:00,8586,7692
Columbus_Circle_59St,2021-01-07 09:00:00,5772,5123
Columbus_Circle_59St,2021-01-07 10:00:00,4558,4239
Columbus_Circle_59St,2021-01-07 11:00:00,2780,2577
Columbus_Circle_59St,2021-01-07 12:00:00,2735,2442
Columbus_Circle_59St,2021-01-07 13:00:00,1325,1094
Columbus_Circle_59St,2021-01-07 14:00:00,2202,2018
Columbus_Circle_59St,2021-01-07 15:00:00,3058,2772
Columbus_Circle_59St,2021-01-07 16:00:00,4890,4697
Columbus_Circle_59St,2021-01-07 17:00:00,5956,5308
Columbus_Circle_59St,2021-01-07 18:00:00,8996,7836
Columbus_Circle_59St,2021-01-07 19:00:00,7018,6408
Columbus_Circle_59St,2021-01-07 20:00:00,5107,4876
Columbus_Circle_59St,2021-01-07 21:00:00,2506,2185
Columbus_Circle_59St,2021-01-07 22:00:00,1139,1049
Columbus_Circle_59St,2021-01-07 23:00:00,1094,998
Columbus_Circle_59St,2021-01-08 00:00:00,799,807
Columbus_Circle_59St,2021-01-08 01:00:00,862,831
Columbus_Circle_59St,2021-01-08 02:00:00,1071,1115
Columbus_Circle_59St,2021-01-08 03:00:00,834,653
Columbus_Circle_59St,2021-01-08 04:00:00,799,637
Columbus_Circle_59St,2021-01-08 05:00:00,1917,1922
Columbus_Circle_59St,2021-01-08 06:00:00,3847,3424
Columbus_Circle_59St,2021-01-08 07:00:00,5820,5655
Columbus_Circle_59St,2021-01-08 08:00:00,7808,7173
Columbus_Circle_59St,2021-01-08 09:00:00,5670,4630
Columbus_Circle_59St,2021-01-08 10:00:00,4654,4192
Columbus_Circle_59St,2021-01-08 11:00:00,2735,2635
Columbus_Circle_59St,2021-01-08 12:00:00,2374,2387
Columbus_Circle_59St,2021-01-08 13:00:00,1744,1681
Columbus_Circle_59St,2021-01-08 14:00:00,2407,2280
Columbus_Circle_59St,2021-01-08 15:00:00,3360,3036
Columbus_Circle_59St,2021-01-08 16:00:00,4791,4080
Columbus_Circle_59St,2021-01-08 17:00:00,5963,4883
Columbus_Circle_59St,2021-01-08 18:00:00,7415,6556
Columbus_Circle_59St,2021-01-08 19:00:00,6862,6299
Columbus_Circle_59St,2021-01-08 20:00:00,4888,4755
Columbus_Circle_59St,2021-01-08 21:00:00,2466,2526
Columbus_Circle_59St,2021-01-08 22:00:00,1086,986
Columbus_Circle_59St,2021-01-08 23:00:00,927,856
Columbus_Circle_59St,2021-01-09 00:00:00,550,396
Columbus_Circle_59St,2021-01-09 01:00:00,474,409
Columbus_Circle_59St,2021-01-09 02:00:00,378,360
Columbus_Circle_59St,2021-01-09 03:00:00,416,410
Columbus_Circle_59St,2021-01-09 04:00:00,608,510
Columbus_Circle_59St,2021-01-09 05:00:00,902,889
Columbus_Circle_59St,2021-01-09 06:00:00,1694,1614
Columbus_Circle_59St,2021-01-09 07:00:00,2855,2266
Columbus_Circle_59St,2021-01-09 08:00:00,4053,3183
Columbus_Circle_59St,2021-01-09 09:00:00,3439,3118
Columbus_Circle_59St,2021-01-09 10:00:00,2431,2318
Columbus_Circle_59St,2021-01-09 11:00:00,1539,1301
Columbus_Circle_59St,2021-01-09 12:00:00,1417,1156
Columbus_Circle_59St,2021-01-09 13:00:00,1218,1190
Columbus_Circle_59St,2021-01-09 14:00:00,1101,842
Columbus_Circle_59St,2021-01-09 15:00:00,1507,1390
Columbus_Circle_59St,2021-01-09 16:00:00,3159,2865
Columbus_Circle_59St,2021-01-09 17:00:00,3350,3412
Columbus_Circle_59St,2021-01-09 18:00:00,5303,5340
Columbus_Circle_59St,2021-01-09 19:00:00,4506,4115
Columbus_Circle_59St,2021-01-09 20:00:00,1895,1767
Columbus_Circle_59St,2021-01-09 21:00:00,1429,1545
Columbus_Circle_59St,2021-01-09 22:00:00,624,543
Columbus_Circle_59St,2021-01-09 23:00:00,477,479
Columbus_Circle_59St,2021-01-10 00:00:00,529,480
Columbus_Circle_59St,2021-01-10 01:00:00,447,397
Columbus_Circle_59St,2021-01-10 02:00:00,402,428
Columbus_Circle_59St,2021-01-10 03:00:00,461,460
Columbus_Circle_59St,2021-01-10 04:00:00,470,476
Columbus_Circle_59St,2021-01-10 05:00:00,980,970
Columbus_Circle_59St,2021-01-10 06:00:00,1785,1768
Columbus_Circle_59St,2021-01-10 07:00:00,3106,3106
Columbus_Circle_59St,2021-01-10 08:00:00,3307,2843
Columbus_Circle_59St,2021-01-10 09:00:00,3255,3017
Columbus_Circle_59St,2021-01-10 10:00:00,1951,1914
Columbus_Circle_59St,2021-01-10 11:00:00,1200,1077
Columbus_Circle_59St,2021-01-10 12:00:00,1186,1216
Columbus_Circle_59St,2021-01-10 13:00:00,1155,1095
Columbus_Circle_59St,2021-01-10 14:00:00,1309,1170
Columbus_Circle_59St,2021-01-10 15:00:00,1714,1562
Columbus_Circle_59St,2021-01-10 16:00:00,3296,3246
Columbus_Circle_59St,2021-01-10 17:00:00,3980,3461
Columbus_Circle_59St,2021-01-10 18:00:00,4111,3883
Columbus_Circle_59St,2021-01-10 19:00:00,3300,3116
Columbus_Circle_59St,2021-01-10 20:00:00,2537,2474
Columbus_Circle_59St,2021-01-10 21:00:00,1038,1071
Columbus_Circle_59St,2021-01-10 22:00:00,676,603
Columbus_Circle_59St,2021-01-10 23:00:00,548,547
Columbus_Circle_59St,2021-01-11 00:00:00,902,902
Columbus_Circle_59St,2021-01-11 01:00:00,842,787
Columbus_Circle_59St,2021-01-11 02:00:00,994,837
Columbus_Circle_59St,2021-01-11 03:00:00,869,778
Columbus_Circle_59St,2021-01-11 04:00:00,1069,939
Columbus_Circle_59St,2021-01-11 05:00:00,2236,2120
Columbus_Circle_59St,2021-01-11 06:00:00,3429,3121
Columbus_Circle_59St,2021-01-11 07:00:00,5974,5504
Columbus_Circle_59St,2021-01-11 08:00:00,8417,8454
Columbus_Circle_59St,2021-01-11 09:00:00,6085,5603
Columbus_Circle_59St,2021-01-11 10:00:00,4400,4357
Columbus_Circle_59St,2021-01-11 11:00:00,2716,2448
Columbus_Circle_59St,2021-01-11 12:00:00,1955,1750
Columbus_Circle_59St,2021-01-11 13:00:00,1744,1478
Columbus_Circle_59St,2021-01-11 14:00:00,2632,2604
Columbus_Circle_59St,2021-01-11 15:00:00,3034,3099
Columbus_Circle_59St,2021-01-11 16:00:00,4518,4278
Columbus_Circle_59St,2021-01-11 17:00:00,6366,6048
Columbus_Circle_59St,2021-01-11 18:00:00,7021,6552
Columbus_Circle_59St,2021-01-11 19:00:00,7542,6977
Columbus_Circle_59St,2021-01-11 20:00:00,4650,4097
Columbus_Circle_59St,2021-01-11 21:00:00,1979,1905
Columbus_Circle_59St,2021-01-11 22:00:00,1388,1149
Columbus_Circle_59St,2021-01-11 23:00:00,1012,923
Columbus_Circle_59St,2021-01-12 00:00:00,922,835
Columbus_Circle_59St,2021-01-12 01:00:00,1003,979
Columbus_Circle_59St,2021-01-12 02:00:00,736,628
Columbus_Circle_59St,2021-01-12 03:00:00,928,790
Columbus_Circle_59St,2021-01-12 04:00:00,1224,1198
Columbus_Circle_59St,2021-01-12 05:00:00,2041,1948
Columbus_Circle_59St,2021-01-12 06:00:00,3496,3118
Columbus_Circle_59St,2021-01-12 07:00:00,5839,5331
Columbus_Circle_59St,2021-01-12 08:00:00,6997,6559
Columbus_Circle_59St,2021-01-12 09:00:00,6321,5382
Columbus_Circle_59St,2021-01-12 10:00:00,4088,3718
Columbus_Circle_59St,2021-01-12 11:00:00,2591,2318
Columbus_Circle_59St,2021-01-12 12:00:00,2519,2010
Columbus_Circle_59St,2021-01-12 13:00:00,2095,1973
Columbus_Circle_59St,2021-01-12 14:00:00,2129,1858
Columbus_Circle_59St,2021-01-12 15:00:00,2664,2828
Columbus_Circle_59St,2021-01-12 16:00:00,5406,4906
Columbus_Circle_59St,2021-01-12 17:00:00,7444,6940
Columbus_Circle_59St,2021-01-12 18:00:00,7021,6234
Columbus_Circle_59St,2021-01-12 19:00:00,5465,4486
Columbus_Circle_59St,2021-01-12 20:00:00,4764,3573
Columbus_Circle_59St,2021-01-12 21:00:00,1712,1597
Columbus_Circle_59St,2021-01-12 22:00:00,1198,1229
Columbus_Circle_59St,2021-01-12 23:00:00,985,1028
Columbus_Circle_59St,2021-01-13 00:00:00,951,869
Columbus_Circle_59St,2021-01-13 01:00:00,948,874
Columbus_Circle_59St,2021-01-13 02:00:00,713,629
Columbus_Circle_59St,2021-01-13 03:00:00,1025,1038
Columbus_Circle_59St,2021-01-13 04:00:00,847,860
Columbus_Circle_59St,2021-01-13 05:00:00,2097,2059
Columbus_Circle_59St,2021-01-13 06:00:00,3164,2756
Columbus_Circle_59St,2021-01-13 07:00:00,5191,4679
Columbus_Circle_59St,2021-01-13 08:00:00,7995,7820
Columbus_Circle_59St,2021-01-13 09:00:00,6786,5534
Columbus_Circle_59St,2021-01-13 10:00:00,2900,2700
Columbus_Circle_59St,2021-01-13 11:00:00,3158,3581
Columbus_Circle_59St,2021-01-13 12:00:00,2179,1998
Columbus_Circle_59St,2021-01-13 13:00:00,2123,1805
Columbus_Circle_59St,2021-01-13 14:00:00,2504,2380
Columbus_Circle_59St,2021-01-13 15:00:00,3428,2999
Columbus_Circle_59St,2021-01-13 16:00:00,6060,5999
Columbus_Circle_59St,2021-01-13 17:00:00,5069,4393
Columbus_Circle_59St,2021-01-13 18:00:00,7802,6801
Columbus_Circle_59St,2021-01-13 19:00:00,5936,5659
Columbus_Circle_59St,2021-01-13 20:00:00,3811,3474
Columbus_Circle_59St,2021-01-13 21:00:00,2203,1904
Columbus_Circle_59St,2021-01-13 22:00:00,1542,1275
Columbus_Circle_59St,2021-01-13 23:00:00,795,807
Columbus_Circle_59St,2021-01-14 00:00:00,953,776
Columbus_Circle_59St,2021-01-14 01:00:00,795,770
Columbus_Circle_59St,2021-01-14 02:00:00,721,685
Columbus_Circle_59St,2021-01-14 03:00:00,875,809
Columbus_Circle_59St,2021-01-14 04:00:00,1156,1134
Columbus_Circle_59St,2021-01-14 05:00:00,1970,1702
Columbus_Circle_59St,2021-01-14 06:00:00,2827,2620
Columbus_Circle_59St,2021-01-14 07:00:00,5484,6262
Columbus_Circle_59St,2021-01-14 08:00:00,7467,5522
Columbus_Circle_59St,2021-01-14 09:00:00,4626,4031
Columbus_Circle_59St,2021-01-14 10:00:00,4481,4763
Columbus_Circle_59St,2021-01-14 11:00:00,2198,2351
Columbus_Circle_59St,2021-01-14 12:00:00,2569,2284
Columbus_Circle_59St,2021-01-14 13:00:00,2409,2459
Columbus_Circle_59St,2021-01-14 14:00:00,2554,2517
Columbus_Circle_59St,2021-01-14 15:00:00,3493,3189
Columbus_Circle_59St,2021-01-14 16:00:00,5332,5191
Columbus_Circle_59St,2021-01-14 17:00:00,5459,5168
Columbus_Circle_59St,2021-01-14 18:00:00,6722,6083
Columbus_Circle_59St,2021-01-14 19:00:00,6442,5715
Columbus_Circle_59St,2021-01-14 20:00:00,4165,3670
Columbus_Circle_59St,2021-01-14 21:00:00,2084,1700
Columbus_Circle_59St,2021-01-14 22:00:00,1101,1007
Columbus_Circle_59St,2021-01-14 23:00:00,862,794
Columbus_Circle_59St,2021-01-15 00:00:00,974,948
Columbus_Circle_59St,2021-01-15 01:00:00,873,774
Columbus_Circle_59St,2021-01-15 02:00:00,780,744
Columbus_Circle_59St,2021-01-15 03:00:00,892,741
Columbus_Circle_59St,2021-01-15 04:00:00,1117,1056
Columbus_Circle_59St,2021-01-15 05:00:00,1878,1882
Columbus_Circle_59St,2021-01-15 06:00:00,3773,3783
Columbus_Circle_59St,2021-01-15 07:00:00,6804,7310
Columbus_Circle_59St,2021-01-15 08:00:00,7365,5288
Columbus_Circle_59St,2021-01-15 09:00:00,6633,6993
Columbus_Circle_59St,2021-01-15 10:00:00,5566,4725
Columbus_Circle_59St,2021-01-15 11:00:00,2396,2233
Columbus_Circle_59St,2021-01-15 12:00:00,1852,1615
Columbus_Circle_59St,2021-01-15 13:00:00,1924,1986
Columbus_Circle_59St,2021-01-15 14:00:00,2077,2036
Columbus_Circle_59St,2021-01-15 15:00:00,2580,2183
Columbus_Circle_59St,2021-01-15 16:00:00,4881,3799
Columbus_Circle_59St,2021-01-15 17:00:00,6027,5931
Columbus_Circle_59St,2021-01-15 18:00:00,5652,5105
Columbus_Circle_59St,2021-01-15 19:00:00,7469,7354
Columbus_Circle_59St,2021-01-15 20:00:00,4239,3677
Columbus_Circle_59St,2021-01-15 21:00:00,1960,1896
Columbus_Circle_59St,2021-01-15 22:00:00,1296,1252
Columbus_Circle_59St,2021-01-15 23:00:00,942,747
Columbus_Circle_59St,2021-01-16 00:00:00,446,389
Columbus_Circle_59St,2021-01-16 01:00:00,436,431
Columbus_Circle_59St,2021-01-16 02:00:00,484,436
Columbus_Circle_59St,2021-01-16 03:00:00,606,514
Columbus_Circle_59St,2021-01-16 04:00:00,500,494
Columbus_Circle_59St,2021-01-16 05:00:00,937,900
Columbus_Circle_59St,2021-01-16 06:00:00,1784,1697
Columbus_Circle_59St,2021-01-16 07:00:00,3093,2639
Columbus_Circle_59St,2021-01-16 08:00:00,3852,3782
Columbus_Circle_59St,2021-01-16 09:00:00,3420,3567
Columbus_Circle_59St,2021-01-16 10:00:00,3042,2847
Columbus_Circle_59St,2021-01-16 11:00:00,1532,1567
Columbus_Circle_59St,2021-01-16 12:00:00,1289,1086
Columbus_Circle_59St,2021-01-16 13:00:00,1187,1250
Columbus_Circle_59St,2021-01-16 14:00:00,1388,1270
Columbus_Circle_59St,2021-01-16 15:00:00,1595,1572
Columbus_Circle_59St,2021-01-16 16:00:00,2345,2341
Columbus_Circle_59St,2021-01-16 17:00:00,3526,3050
Columbus_Circle_59St,2021-01-16 18:00:00,3983,4069
Columbus_Circle_59St,2021-01-16 19:00:00,4424,3834
Columbus_Circle_59St,2021-01-16 20:00:00,2781,2750
Columbus_Circle_59St,2021-01-16 21:00:00,1548,1377
Columbus_Circle_59St,2021-01-16 22:00:00,773,623
Columbus_Circle_59St,2021-01-16 23:00:00,657,539
Columbus_Circle_59St,2021-01-17 00:00:00,447,375
Columbus_Circle_59St,2021-01-17 01:00:00,394,375
Columbus_Circle_59St,2021-01-17 02:00:00,518,470
Columbus_Circle_59St,2021-01-17 03:00:00,506,443
Columbus_Circle_59St,2021-01-17 04:00:00,551,521
Columbus_Circle_59St,2021-01-17 05:00:00,858,738
Columbus_Circle_59St,2021-01-17 06:00:00,1352,1373
Columbus_Circle_59St,2021-01-17 07:00:00,2834,2817
Columbus_Circle_59St,2021-01-17 08:00:00,3898,3568
Columbus_Circle_59St,2021-01-17 09:00:00,3733,3217
Columbus_Circle_59St,2021-01-17 10:00:00,2206,1697
Columbus_Circle_59St,2021-01-17 11:00:00,1853,1770
Columbus_Circle_59St,2021-01-17 12:00:00,1383,1416
Columbus_Circle_59St,2021-01-17 13:00:00,1139,1037
Columbus_Circle_59St,2021-01-17 14:00:00,1430,1158
