trip_id,timestamp,route_id,city,route_type,origin_station,dest_station,boarding_count,alighting_count,passenger_count,occupancy_rate,delay_minutes,actual_travel_min,scheduled_travel_min,service_status,cancellation_flag,fare_type,weather_condition,temperature_c,route_length_km,headway_min,vehicle_capacity,operates_night,is_electric,is_peak_hour,is_weekend,is_holiday,is_school_hours,is_night_service,anomaly_flag,anomaly_type,hour,day_of_week,month,year,day_of_year,quarter,week_of_year,season,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,board_6h_mean,board_6h_std,board_6h_max,occ_6h_mean,delay_6h_mean,board_24h_mean,board_24h_std,board_24h_max,occ_24h_mean,delay_24h_mean,board_7d_mean,board_7d_std,board_7d_max,occ_7d_mean,delay_7d_mean,board_lag_1,occ_lag_1,board_lag_24,occ_lag_24,board_lag_168,occ_lag_168,flow_imbalance,board_roc_1h,board_roc_24h,board_acc,occ_volatility,delay_cumsum_4h,route_popularity,efficiency_pax_km,reliability_score,weather_adj_demand,is_crowded,is_overcrowded,rush_intensity,transfer_prob,on_time_flag,consistency_score,board_zscore,is_board_anomaly,city_hour_mean_board,seasonal_deviation
TRIP_RT_PAR_012_0000074,2020-01-04 02:00:00,RT_PAR_012,Paris,rail,STN_PAR_0291,STN_PAR_0189,0,0,0,0.0,0,24.3,20.4,major_delay,0,standard,cloudy,11.1,10.2,26,600,0,0,0,1,0,0,1,0,none,2,5,1,2020,4,1,1,winter,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.3333333333333333,0.8164965809277251,2.0,0.0,0.0,1.125,1.3290238326779873,4.0,0.0,0.125,1.0,1.2192155209340498,4.0,0.0,0.3466666666666667,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9484,0.0,0,0,0.0,0.5,0,0.8333,-0.82,0,0.0,0.0
TRIP_RT_NEW_004_0000074,2020-01-04 02:00:00,RT_NEW_004,New_York,rail,STN_NEW_0097,STN_NEW_0103,0,0,8,0.013,0,23.7,24.6,on_time,0,child,clear,-1.2,12.3,52,600,0,0,0,1,0,0,1,0,none,2,5,1,2020,4,1,1,winter,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.6666666666666666,1.0327955589886435,2.0,0.013,0.0,2.0,2.1869176243407464,7.0,0.0120416666666666,0.125,1.9066666666666667,2.1256053721700545,7.0,0.00804,0.3466666666666667,0.0,0.013,0.0,0.01,,,0,0.0,0.0,0.0,0.0963,0.0,0.0,0.0,0.943,0.0,0,0,0.0,0.5,1,0.8333,-0.897,0,0.1,-0.1
TRIP_RT_TOK_004_0000074,2020-01-04 02:00:00,RT_TOK_004,Tokyo,metro,STN_TOK_0096,STN_TOK_0107,0,0,17,0.021,0,40.3,36.8,on_time,0,concession,cloudy,2.15,18.4,5,800,1,1,0,1,0,0,1,0,none,2,5,1,2020,4,1,1,winter,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,1.1666666666666667,1.4719601443879953,4.0,0.021,0.0,5.041666666666667,5.137070444681791,19.0,0.0186666666666666,0.1666666666666666,5.1466666666666665,5.092902675062391,19.0,0.0098533333333333,0.3333333333333333,0.0,0.021,1.0,0.015,,,0,0.0,-1.0,1.0,0.12,0.0,0.0,0.0,0.9492,0.0,0,0,0.0,0.6,1,0.6667,-1.011,0,0.3,-0.3
TRIP_RT_PAR_014_0000074,2020-01-04 02:00:00,RT_PAR_014,Paris,bus,STN_PAR_0279,STN_PAR_0030,0,0,0,0.0,0,36.9,36.8,on_time,0,monthly_pass,heavy_rain,-2.86,18.4,17,80,0,0,0,1,0,0,1,0,none,2,5,1,2020,4,1,1,winter,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,1.1666666666666667,0.4583333333333333,0.6580053301400784,2.0,0.0,1.0833333333333333,0.4133333333333333,0.659511148469042,2.0,0.0,0.7866666666666666,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.9204,0.0,0,0,0.0,0.3,1,0.7917,-0.627,0,0.0,0.0
TRIP_RT_BER_001_0000074,2020-01-04 02:00:00,RT_BER_001,Berlin,metro,STN_BER_0103,STN_BER_0114,0,0,0,0.0,0,47.2,47.6,on_time,0,monthly_pass,cloudy,4.34,23.8,9,800,0,0,0,1,0,0,1,0,none,2,5,1,2020,4,1,1,winter,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.4643056214875366,1.0,0.0,0.0416666666666666,0.2533333333333333,0.4378489599299189,1.0,0.0,0.2,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9475,0.0,0,0,0.0,0.6,1,0.6667,-0.579,0,0.0,0.0
TRIP_RT_BER_006_0000074,2020-01-04 02:00:00,RT_BER_006,Berlin,rail,STN_BER_0156,STN_BER_0124,0,0,0,0.0,0,17.4,16.0,major_delay,0,child,cloudy,8.19,8.0,38,600,0,0,0,1,0,0,1,0,none,2,5,1,2020,4,1,1,winter,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.0,0.125,0.3378319623460881,1.0,0.0,0.125,0.1333333333333333,0.3422237822202267,1.0,0.0,0.52,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9264,0.0,0,0,0.0,0.5,0,0.7917,-0.39,0,0.0,0.0
TRIP_RT_BER_008_0000074,2020-01-04 02:00:00,RT_BER_008,Berlin,tram,STN_BER_0043,STN_BER_0016,0,0,0,0.0,0,40.1,39.0,on_time,0,concession,clear,10.51,19.5,11,150,0,1,0,1,0,0,1,0,none,2,5,1,2020,4,1,1,winter,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1733333333333333,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9654,0.0,0,0,0.0,0.4,1,0.75,0.0,0,0.0,0.0
TRIP_RT_BER_000_0000074,2020-01-04 02:00:00,RT_BER_000,Berlin,tram,STN_BER_0113,STN_BER_0198,0,0,0,0.0,1,78.4,80.2,on_time,0,standard,snow,8.02,40.1,6,150,0,1,0,1,0,0,1,0,none,2,5,1,2020,4,1,1,winter,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8314,0.0,0,0,0.0,0.4,1,0.7083,0.0,0,0.0,0.0
TRIP_RT_TOK_009_0000074,2020-01-04 02:00:00,RT_TOK_009,Tokyo,bus,STN_TOK_0045,STN_TOK_0214,0,0,9,0.112,0,97.7,98.0,on_time,0,standard,snow,5.96,49.0,14,80,0,1,0,1,0,0,1,0,none,2,5,1,2020,4,1,1,winter,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.8333333333333334,1.3291601358251304,3.0,0.112,0.0,2.583333333333333,2.6689301987495107,8.0,0.099,1.0833333333333333,2.6,2.5941722629250603,10.0,0.0621333333333333,0.52,0.0,0.112,1.0,0.088,,,0,0.0,-1.0,0.0,0.1181,0.0,0.0,0.0,0.9008,0.0,0,0,0.0,0.3,1,0.8333,-1.002,0,0.3,-0.3
TRIP_RT_SIN_001_0000074,2020-01-04 02:00:00,RT_SIN_001,Singapore,lrt,STN_SIN_0092,STN_SIN_0023,0,0,0,0.0,0,99.4,98.6,on_time,0,standard,cloudy,1.94,49.3,8,200,0,1,0,1,0,0,1,0,none,2,5,1,2020,4,1,1,winter,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.0,0.125,0.3378319623460881,1.0,0.0,0.8333333333333334,0.1066666666666666,0.3107677212591046,1.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8643,0.0,0,0,0.0,0.35,1,0.5,-0.343,0,0.0,0.0
TRIP_RT_TOK_005_0000074,2020-01-04 02:00:00,RT_TOK_005,Tokyo,metro,STN_TOK_0007,STN_TOK_0151,0,0,24,0.03,0,22.2,20.4,minor_delay,0,standard,cloudy,4.73,10.2,3,800,0,1,0,1,0,0,1,0,none,2,5,1,2020,4,1,1,winter,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,1.8333333333333333,1.6020819787597294,4.0,0.0298333333333333,0.0,5.5,4.818442829830798,16.0,0.0260416666666666,0.0416666666666666,5.1466666666666665,5.0982067152785895,17.0,0.0155466666666666,0.2133333333333333,2.0,0.03,0.0,0.021,,,0,-2.0,0.0,-4.0,0.1243,0.0,0.0,0.0,0.9438,0.0,0,0,0.0,0.6,0,0.5417,-1.01,0,0.3,-0.3
TRIP_RT_LON_008_0000074,2020-01-04 02:00:00,RT_LON_008,London,metro,STN_LON_0089,STN_LON_0087,0,0,0,0.0,0,85.0,86.0,on_time,0,standard,clear,8.76,43.0,5,800,1,0,0,1,0,0,1,0,none,2,5,1,2020,4,1,1,winter,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.1666666666666666,0.4082482904638639,1.0,0.0,0.0,1.0416666666666667,1.26762930621338,4.0,0.0,0.0,0.96,1.2018004511250295,4.0,0.0,0.0933333333333333,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734,0.0,0,0,0.0,0.6,1,0.875,-0.799,0,0.0,0.0
TRIP_RT_BER_005_0000074,2020-01-04 02:00:00,RT_BER_005,Berlin,rail,STN_BER_0154,STN_BER_0061,0,0,0,0.0,0,87.4,87.6,on_time,0,standard,cloudy,9.76,43.8,51,600,0,1,0,1,0,0,1,0,none,2,5,1,2020,4,1,1,winter,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.0,0.125,0.3378319623460881,1.0,0.0,0.625,0.12,0.3271498540837624,1.0,0.0,0.6266666666666667,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9138,0.0,0,0,0.0,0.5,1,0.7083,-0.367,0,0.0,0.0
TRIP_RT_TOK_012_0000075,2020-01-04 03:00:00,RT_TOK_012,Tokyo,bus,STN_TOK_0258,STN_TOK_0044,0,0,7,0.088,0,117.0,119.0,on_time,0,tourist_pass,snow,4.23,59.5,16,80,0,1,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.3333333333333333,0.8164965809277448,2.0,0.088,1.8333333333333333,2.708333333333333,2.985168652531707,9.0,0.0682916666666666,3.458333333333333,2.5789473684210527,2.8671154279507096,9.0,0.0406578947368421,2.276315789473684,0.0,0.088,0.0,0.038,,,0,0.0,0.0,0.0,0.2612,5.0,0.0,0.0,0.7808,0.0,0,0,0.0,0.3,1,0.7917,-0.899,0,0.3,-0.3
TRIP_RT_SIN_005_0000075,2020-01-04 03:00:00,RT_SIN_005,Singapore,bus,STN_SIN_0048,STN_SIN_0014,0,0,0,0.0,0,71.2,67.4,on_time,0,concession,clear,8.51,33.7,5,80,1,1,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.0,0.2083333333333333,0.4148511169990534,1.0,0.0,0.3333333333333333,0.1710526315789473,0.3790570016848598,1.0,0.0,0.5526315789473685,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9373,0.0,0,0,0.0,0.3,1,0.8333,-0.451,0,0.0,0.0
TRIP_RT_LON_006_0000075,2020-01-04 03:00:00,RT_LON_006,London,rail,STN_LON_0151,STN_LON_0152,0,0,0,0.0,0,65.3,67.2,on_time,0,standard,light_rain,3.66,33.6,31,600,0,0,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.1666666666666666,0.4082482904638661,1.0,0.0,0.0,0.6666666666666666,0.9168313422570846,3.0,0.0,1.6666666666666667,0.6842105263157895,0.9410706854895224,3.0,0.0,1.394736842105263,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8411,0.0,0,0,0.0,0.5,1,0.8333,-0.727,0,0.0,0.0
TRIP_RT_NEW_006_0000075,2020-01-04 03:00:00,RT_NEW_006,New_York,rail,STN_NEW_0082,STN_NEW_0102,0,0,5,0.008,0,61.1,59.8,on_time,0,standard,clear,3.24,29.9,51,600,0,0,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.008,0.0,2.083333333333333,2.301543275559979,7.0,0.0074583333333333,0.0,1.9342105263157887,2.418459709902369,12.0,0.0048026315789473,0.7368421052631579,0.0,0.008,0.0,0.007,,,0,0.0,0.0,0.0,0.0682,0.0,0.0,0.0,0.8794,0.0,0,0,0.0,0.5,1,0.7917,-0.8,0,0.1,-0.1
TRIP_RT_NEW_000_0000075,2020-01-04 03:00:00,RT_NEW_000,New_York,bus,STN_NEW_0136,STN_NEW_0045,0,0,1,0.012,0,73.8,73.8,on_time,0,group,cloudy,4.58,36.9,14,80,1,1,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.012,0.0,1.125,1.42378857736796,4.0,0.012,1.2916666666666667,1.1973684210526316,1.4049411550391735,4.0,0.0093157894736842,1.0657894736842106,0.0,0.012,0.0,0.012,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8966,0.0,0,0,0.0,0.3,1,0.6667,-0.852,0,0.1,-0.1
TRIP_RT_TOK_001_0000075,2020-01-04 03:00:00,RT_TOK_001,Tokyo,bus,STN_TOK_0137,STN_TOK_0192,0,0,10,0.125,0,114.8,114.2,major_delay,0,standard,cloudy,5.94,57.1,19,80,1,1,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.3333333333333333,0.5163977794943287,1.0,0.125,3.0,2.75,2.801397166943046,9.0,0.1114166666666666,0.75,2.5657894736842106,2.7680824954748706,9.0,0.064,1.144736842105263,0.0,0.125,0.0,0.1,,,0,0.0,0.0,0.0,0.1093,9.0,0.0,0.0,0.8626,0.0,0,0,0.0,0.3,0,0.7083,-0.927,0,0.3,-0.3
TRIP_RT_NEW_001_0000075,2020-01-04 03:00:00,RT_NEW_001,New_York,bus,STN_NEW_0118,STN_NEW_0166,0,0,0,0.0,0,102.3,101.0,on_time,0,concession,light_rain,3.24,50.5,17,80,0,1,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.403928236326068,4.0,0.0,0.125,1.1578947368421053,1.3471216879351555,4.0,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081,0.0,0,0,0.0,0.3,1,0.875,-0.86,0,0.1,-0.1
TRIP_RT_SIN_004_0000075,2020-01-04 03:00:00,RT_SIN_004,Singapore,metro,STN_SIN_0006,STN_SIN_0064,0,0,0,0.0,0,70.8,69.0,on_time,0,concession,clear,6.89,34.5,6,800,0,0,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.0,0.5,0.7223151185146152,2.0,0.0,0.5,0.4473684210526316,0.6810724257542708,2.0,0.0,0.2236842105263158,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9517,0.0,0,0,0.0,0.6,1,0.6667,-0.657,0,0.0,0.0
TRIP_RT_PAR_010_0000075,2020-01-04 03:00:00,RT_PAR_010,Paris,tram,STN_PAR_0223,STN_PAR_0215,0,0,0,0.0,0,57.8,60.4,on_time,0,concession,cloudy,9.78,30.2,7,150,0,0,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,1.5,0.3333333333333333,0.5646597025732799,2.0,0.0,0.375,0.3157894736842105,0.5218052335444576,2.0,0.0,1.368421052631579,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.8657,0.0,0,0,0.0,0.4,1,0.75,-0.605,0,0.0,0.0
TRIP_RT_NEW_007_0000075,2020-01-04 03:00:00,RT_NEW_007,New_York,metro,STN_NEW_0051,STN_NEW_0027,1,1,8,0.01,0,49.4,48.2,on_time,0,group,cloudy,6.06,24.1,5,800,0,1,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.5,0.8366600265340932,2.0,0.01,0.5,2.4166666666666665,2.5861952356891864,8.0,0.0084166666666666,0.125,2.3684210526315788,2.549991400054297,8.0,0.0051710526315789,0.9736842105263158,0.0,0.01,1.0,0.006,,,0,1.0,0.0,1.0,0.1818,0.0,1.0,0.041,0.8404,0.95,0,0,0.0,0.6,1,0.7917,-0.537,0,0.1,0.9
TRIP_RT_BER_004_0000075,2020-01-04 03:00:00,RT_BER_004,Berlin,metro,STN_BER_0111,STN_BER_0178,0,0,0,0.0,0,14.4,10.6,on_time,0,standard,fog,2.21,5.3,7,800,0,1,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.0,0.25,0.4423258684646913,1.0,0.0,0.6666666666666666,0.2368421052631578,0.427969502110655,1.0,0.0,0.4868421052631579,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328,0.0,0,0,0.0,0.6,1,0.8333,-0.553,0,0.0,0.0
TRIP_RT_PAR_004_0000075,2020-01-04 03:00:00,RT_PAR_004,Paris,bus,STN_PAR_0163,STN_PAR_0083,0,0,0,0.0,0,76.2,78.6,minor_delay,0,standard,cloudy,6.72,39.3,12,80,0,0,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.0,0.5,0.7801894976054939,2.0,0.0,0.0,0.5,0.7393691004272944,2.0,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8911,0.0,0,0,0.0,0.3,0,0.6667,-0.676,0,0.0,0.0
TRIP_RT_LON_002_0000075,2020-01-04 03:00:00,RT_LON_002,London,metro,STN_LON_0115,STN_LON_0215,0,0,1,0.001,0,41.7,41.2,cancelled,1,concession,clear,10.2,20.6,6,800,0,1,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.1666666666666666,0.408248290463869,1.0,0.001,0.0,1.125,1.3290238326779873,4.0,0.001,0.25,0.986842105263158,1.2164803991037048,4.0,0.0007631578947368,0.1710526315789473,0.0,0.001,0.0,0.001,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9656,0.0,0,0,0.0,0.6,0,0.75,-0.811,0,0.0,0.0
TRIP_RT_PAR_009_0000075,2020-01-04 03:00:00,RT_PAR_009,Paris,tram,STN_PAR_0231,STN_PAR_0017,0,0,0,0.0,0,110.8,111.6,on_time,0,child,cloudy,2.42,55.8,9,150,1,1,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.5646597025732799,2.0,0.0,0.125,0.3026315789473684,0.5169071313651421,2.0,0.0,0.3552631578947368,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9458,0.0,0,0,0.0,0.4,1,0.625,-0.585,0,0.0,0.0
TRIP_RT_BER_008_0000075,2020-01-04 03:00:00,RT_BER_008,Berlin,tram,STN_BER_0043,STN_BER_0016,0,0,0,0.0,0,38.5,39.0,major_delay,0,standard,clear,4.28,19.5,11,150,0,1,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1710526315789473,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9656,0.0,0,0,0.0,0.4,0,0.7083,0.0,0,0.0,0.0
TRIP_RT_LON_010_0000075,2020-01-04 03:00:00,RT_LON_010,London,rail,STN_LON_0038,STN_LON_0085,0,0,0,0.0,10,85.2,83.6,on_time,0,standard,heavy_rain,1.35,41.8,20,600,0,0,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,1.6666666666666667,0.7083333333333334,1.082636342118332,3.0,0.0,0.5,0.6973684210526315,0.9800644447124246,3.0,0.0,0.4342105263157895,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.932,0.0,0,0,0.0,0.5,1,0.8333,-0.712,0,0.0,0.0
TRIP_RT_BER_006_0000075,2020-01-04 03:00:00,RT_BER_006,Berlin,rail,STN_BER_0156,STN_BER_0124,0,0,0,0.0,0,14.0,16.0,on_time,0,child,fog,10.16,8.0,38,600,0,0,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.0,0.125,0.3378319623460881,1.0,0.0,0.125,0.131578947368421,0.3402785236893604,1.0,0.0,0.5131578947368421,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9269,0.0,0,0,0.0,0.5,1,0.8333,-0.387,0,0.0,0.0
TRIP_RT_BER_005_0000075,2020-01-04 03:00:00,RT_BER_005,Berlin,rail,STN_BER_0154,STN_BER_0061,0,0,0,0.0,0,87.8,87.6,minor_delay,0,standard,snow,-2.62,43.8,51,600,0,1,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.0,0.125,0.3378319623460881,1.0,0.0,0.625,0.1184210526315789,0.3252529380101132,1.0,0.0,0.618421052631579,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9143,0.0,0,0,0.0,0.5,0,0.6667,-0.364,0,0.0,0.0
TRIP_RT_TOK_007_0000075,2020-01-04 03:00:00,RT_TOK_007,Tokyo,metro,STN_TOK_0090,STN_TOK_0082,2,2,17,0.021,0,63.1,63.2,on_time,0,standard,light_rain,5.98,31.6,4,800,1,1,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,1.5,1.0488088481701932,3.0,0.021,0.0,5.208333333333333,5.183411388573013,16.0,0.0206666666666666,0.0,5.131578947368421,5.125991560048084,17.0,0.0133947368421052,0.4078947368421052,2.0,0.021,0.0,0.019,,,0,0.0,2.0,1.0,0.0395,0.0,1.0,0.063,0.9198,1.7,0,0,0.0,0.6,1,0.5417,-0.611,0,0.3,1.7
TRIP_RT_LON_008_0000075,2020-01-04 03:00:00,RT_LON_008,London,metro,STN_LON_0089,STN_LON_0087,0,0,0,0.0,0,82.6,86.0,on_time,0,standard,clear,5.99,43.0,5,800,1,0,0,1,0,0,1,0,none,3,5,1,2020,4,1,1,winter,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.0688024268023198,0.9976303053065856,0.0,0.0,0.0,0.0,0.0,1.0416666666666667,1.26762930621338,4.0,0.0,0.0,0.9473684210526316,1.1988298388245684,4.0,0.0,0.0921052631578947,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736,0.0,0,0,0.0,0.6,1,0.875,-0.79,0,0.0,0.0
