event_id,station_code,timestamp,card_type,direction,gate_id,fare_amount
TX0012962,ST04,2026-07-19 08:00:00,smart_card,entry,G05,4.01
TX0012963,ST10,2026-08-04 19:00:00,single_ticket,exit,G10,2.59
TX0012964,ST05,2026-08-03 20:00:00,smart_card,exit,G02,2.56
TX0012965,ST03,2026-07-22 05:00:00,smart_card,exit,G03,1.87
TX0012966,ST05,2026-07-22 15:00:00,monthly_pass,entry,G11,4.1
TX0012967,ST06,2026-08-19 22:00:00,single_ticket,entry,G03,1.92
TX0012968,ST10,2026-08-19 19:00:00,single_ticket,exit,G01,4.34
TX0012969,ST10,2026-06-24 22:00:00,smart_card,exit,G12,3.7
TX0012970,ST06,2026-07-28 11:00:00,smart_card,entry,G05,4.02
TX0012971,ST06,2026-08-18 14:00:00,smart_card,entry,G12,2.95
TX0012972,ST06,2026-07-24 10:00:00,day_pass,entry,G01,2.25
TX0012973,ST10,2026-07-11 03:00:00,smart_card,exit,G02,2.97
TX0012974,ST02,2026-06-29 22:00:00,smart_card,entry,G07,3.91
TX0012975,ST01,2026-07-14 13:00:00,smart_card,entry,G12,2.91
TX0012976,ST07,2026-06-27 11:00:00,smart_card,entry,G06,2.32
TX0012977,ST06,2026-07-24 07:00:00,smart_card,exit,G09,3.18
TX0012978,ST03,2026-08-16 17:00:00,day_pass,entry,G01,1.59
TX0012979,ST05,2026-07-21 05:00:00,day_pass,entry,G04,3.73
TX0012980,ST03,2026-07-18 08:00:00,smart_card,entry,G07,3.49
TX0012981,ST06,2026-08-10 22:00:00,smart_card,entry,G03,2.17
TX0012982,ST07,2026-07-29 01:00:00,monthly_pass,entry,G03,2.15
TX0012983,ST05,2026-08-17 13:00:00,smart_card,exit,G08,3.82
TX0012984,ST09,2026-06-29 11:00:00,single_ticket,exit,G03,2.38
TX0012985,ST02,2026-08-14 01:00:00,smart_card,exit,G02,3.19
TX0012986,ST04,2026-07-21 20:00:00,smart_card,exit,G03,3.17
TX0012987,ST05,2026-07-23 15:00:00,smart_card,entry,G09,3.32
TX0012988,ST04,2026-07-06 11:00:00,smart_card,exit,G08,1.61
TX0012989,ST03,2026-08-08 18:00:00,smart_card,entry,G10,2.88
TX0012990,ST02,2026-07-09 11:00:00,smart_card,exit,G01,3.82
TX0012991,ST10,2026-07-18 06:00:00,smart_card,exit,G07,3.75
TX0012992,ST02,2026-08-20 21:00:00,day_pass,entry,G12,2.8
TX0012993,ST03,2026-06-28 11:00:00,smart_card,exit,G10,1.84
TX0012994,ST07,2026-07-23 18:00:00,smart_card,exit,G08,3.1
TX0012995,ST02,2026-06-30 18:00:00,smart_card,exit,G09,3.32
TX0012996,ST03,2026-07-14 14:00:00,smart_card,entry,G01,3.95
TX0012997,ST03,2026-07-17 01:00:00,smart_card,entry,G07,3.8
TX0012998,ST10,2026-07-25 11:00:00,smart_card,exit,G02,2.62
TX0012999,ST08,2026-08-01 18:00:00,day_pass,exit,G06,3.38
TX0013000,ST02,2026-07-06 21:00:00,smart_card,entry,G04,3.08
TX0013001,ST03,2026-07-30 10:00:00,smart_card,exit,G08,2.16
TX0013002,ST03,2026-07-12 13:00:00,smart_card,exit,G10,2.3
TX0013003,ST09,2026-06-23 20:00:00,smart_card,exit,G12,3.63
TX0013004,ST09,2026-06-30 18:00:00,single_ticket,entry,G12,3.67
TX0013005,ST05,2026-08-21 01:00:00,monthly_pass,entry,G02,3.65
TX0013006,ST10,2026-07-31 02:00:00,smart_card,entry,G01,2.51
TX0013007,ST04,2026-07-25 02:00:00,smart_card,entry,G03,3.03
TX0013008,ST05,2026-07-03 05:00:00,single_ticket,exit,G10,2.09
TX0013009,ST09,2026-06-27 06:00:00,single_ticket,entry,G08,3.57
TX0013010,ST07,2026-06-28 16:00:00,day_pass,exit,G08,2.57
TX0013011,ST08,2026-08-09 21:00:00,single_ticket,exit,G12,2.47
TX0013012,ST10,2026-07-10 04:00:00,smart_card,exit,G06,2.54
TX0013013,ST01,2026-06-27 11:00:00,day_pass,entry,G06,1.64
TX0013014,ST05,2026-06-30 12:00:00,smart_card,entry,G09,2.82
TX0013015,ST03,2026-08-02 17:00:00,smart_card,exit,G05,3.09
TX0013016,ST08,2026-08-04 20:00:00,monthly_pass,exit,G03,1.71
TX0013017,ST04,2026-06-27 16:00:00,single_ticket,entry,G12,2.61
TX0013018,ST05,2026-08-19 00:00:00,smart_card,entry,G12,4.46
TX0013019,ST03,2026-07-19 08:00:00,smart_card,exit,G04,2.88
TX0013020,ST08,2026-07-27 07:00:00,smart_card,entry,G02,2.7
TX0013021,ST01,2026-07-26 16:00:00,single_ticket,entry,G04,3.26
TX0013022,ST07,2026-08-10 20:00:00,monthly_pass,exit,G05,2.6
TX0013023,ST06,2026-07-16 19:00:00,single_ticket,exit,G06,1.87
TX0013024,ST01,2026-08-02 05:00:00,day_pass,exit,G12,3.9
TX0013025,ST08,2026-08-19 06:00:00,single_ticket,exit,G07,3.89
TX0013026,ST08,2026-08-07 18:00:00,smart_card,entry,G10,3.69
TX0013027,ST06,2026-07-16 12:00:00,smart_card,exit,G01,2.32
TX0013028,ST08,2026-07-04 17:00:00,smart_card,entry,G02,3.19
TX0013029,ST10,2026-07-27 06:00:00,smart_card,entry,G05,2.91
TX0013030,ST02,2026-08-03 00:00:00,smart_card,entry,G02,3.54
TX0013031,ST06,2026-08-17 15:00:00,monthly_pass,entry,G07,3.65
TX0013032,ST08,2026-07-11 10:00:00,smart_card,exit,G03,2.68
TX0013033,ST01,2026-07-06 14:00:00,smart_card,exit,G02,3.83
TX0013034,ST01,2026-07-26 03:00:00,monthly_pass,exit,G02,3.37
TX0013035,ST05,2026-07-09 03:00:00,single_ticket,exit,G06,3.71
TX0013036,ST10,2026-06-23 20:00:00,smart_card,entry,G04,3.63
TX0013037,ST08,2026-08-16 02:00:00,smart_card,exit,G04,3.82
TX0013038,ST10,2026-06-26 23:00:00,day_pass,exit,G04,3.21
TX0013039,ST10,2026-08-07 23:00:00,smart_card,entry,G02,3.34
TX0013040,ST08,2026-08-21 02:00:00,smart_card,exit,G02,1.82
TX0013041,ST09,2026-07-24 15:00:00,single_ticket,exit,G11,3.09
TX0013042,ST05,2026-06-23 00:00:00,smart_card,entry,G02,4.22
TX0013043,ST02,2026-07-20 09:00:00,smart_card,exit,G05,2.35
TX0013044,ST07,2026-08-18 23:00:00,smart_card,entry,G03,2.7
TX0013045,ST01,2026-07-25 06:00:00,monthly_pass,exit,G06,3.29
TX0013046,ST10,2026-08-18 01:00:00,monthly_pass,entry,G09,2.39
TX0013047,ST05,2026-08-08 15:00:00,smart_card,entry,G07,2.13
TX0013048,ST02,2026-08-12 15:00:00,smart_card,exit,G10,4.22
TX0013049,ST01,2026-06-26 03:00:00,smart_card,exit,G02,1.69
TX0013050,ST03,2026-08-17 06:00:00,single_ticket,entry,G08,2.23
TX0013051,ST03,2026-07-28 17:00:00,smart_card,exit,G07,3.4
TX0013052,ST03,2026-06-22 16:00:00,single_ticket,entry,G01,4.02
TX0013053,ST02,2026-07-31 00:00:00,monthly_pass,exit,G03,1.9
TX0013054,ST08,2026-08-17 01:00:00,smart_card,entry,G07,2.43
TX0013055,ST10,2026-07-15 20:00:00,smart_card,exit,G08,3.95
TX0013056,ST03,2026-07-06 17:00:00,smart_card,exit,G03,2.0
TX0013057,ST06,2026-07-19 20:00:00,smart_card,entry,G02,1.68
TX0013058,ST05,2026-07-17 04:00:00,monthly_pass,entry,G02,1.62
TX0013059,ST10,2026-07-04 13:00:00,smart_card,exit,G10,4.19
TX0013060,ST06,2026-06-27 11:00:00,single_ticket,entry,G02,3.95
TX0013061,ST05,2026-07-03 09:00:00,smart_card,exit,G11,2.9
TX0013062,ST08,2026-08-01 10:00:00,smart_card,entry,G02,4.22
TX0013063,ST08,2026-08-03 21:00:00,smart_card,exit,G12,1.78
TX0013064,ST02,2026-07-09 22:00:00,day_pass,entry,G08,1.61
TX0013065,ST04,2026-07-04 09:00:00,day_pass,entry,G11,2.97
TX0013066,ST07,2026-08-19 22:00:00,smart_card,exit,G06,3.83
TX0013067,ST02,2026-08-11 10:00:00,single_ticket,exit,G08,1.72
TX0013068,ST02,2026-07-25 16:00:00,smart_card,entry,G05,2.54
TX0013069,ST04,2026-08-05 02:00:00,smart_card,entry,G02,1.92
TX0013070,ST02,2026-07-29 13:00:00,smart_card,entry,G09,3.65
TX0013071,ST01,2026-07-31 19:00:00,smart_card,entry,G02,2.3
TX0013072,ST08,2026-08-10 09:00:00,day_pass,entry,G06,3.14
TX0013073,ST01,2026-08-07 21:00:00,smart_card,entry,G01,1.52
TX0013074,ST08,2026-07-21 18:00:00,day_pass,exit,G07,2.78
TX0013075,ST02,2026-07-24 01:00:00,monthly_pass,exit,G11,1.74
TX0013076,ST01,2026-07-09 16:00:00,smart_card,entry,G03,4.2
TX0013077,ST01,2026-07-30 15:00:00,single_ticket,entry,G10,3.45
TX0013078,ST07,2026-07-25 19:00:00,monthly_pass,entry,G04,3.15
TX0013079,ST07,2026-06-23 10:00:00,smart_card,exit,G03,2.49
TX0013080,ST08,2026-06-28 08:00:00,smart_card,exit,G11,1.58
TX0013081,ST04,2026-08-06 13:00:00,smart_card,exit,G03,2.66
TX0013082,ST05,2026-06-23 09:00:00,smart_card,entry,G07,2.11
TX0013083,ST04,2026-08-20 11:00:00,monthly_pass,exit,G02,3.0
TX0013084,ST06,2026-07-11 16:00:00,smart_card,exit,G02,1.81
TX0013085,ST04,2026-08-13 04:00:00,smart_card,exit,G12,3.17
TX0013086,ST06,2026-07-31 04:00:00,smart_card,entry,G06,3.98
TX0013087,ST01,2026-08-11 07:00:00,smart_card,entry,G04,2.74
TX0013088,ST08,2026-07-22 23:00:00,monthly_pass,entry,G11,1.65
TX0013089,ST05,2026-06-22 10:00:00,single_ticket,entry,G11,3.25
TX0013090,ST06,2026-08-10 18:00:00,day_pass,entry,G03,4.31
TX0013091,ST02,2026-07-14 07:00:00,smart_card,entry,G10,4.32
TX0013092,ST08,2026-08-12 03:00:00,monthly_pass,exit,G04,2.64
TX0013093,ST03,2026-08-08 15:00:00,monthly_pass,exit,G10,2.79
TX0013094,ST08,2026-07-03 04:00:00,monthly_pass,entry,G04,2.37
TX0013095,ST03,2026-07-25 20:00:00,monthly_pass,exit,G08,4.22
TX0013096,ST02,2026-07-15 10:00:00,single_ticket,entry,G12,2.13
TX0013097,ST03,2026-08-09 06:00:00,single_ticket,entry,G03,3.17
TX0013098,ST10,2026-08-15 03:00:00,smart_card,exit,G03,2.97
TX0013099,ST08,2026-08-09 19:00:00,smart_card,exit,G03,1.76
TX0013100,ST01,2026-08-13 05:00:00,day_pass,entry,G06,3.01
TX0013101,ST02,2026-07-23 13:00:00,smart_card,exit,G12,3.19
TX0013102,ST02,2026-08-14 05:00:00,single_ticket,entry,G11,2.33
TX0013103,ST07,2026-07-14 21:00:00,single_ticket,exit,G07,2.02
TX0013104,ST02,2026-07-23 11:00:00,single_ticket,entry,G06,2.84
TX0013105,ST04,2026-07-06 19:00:00,smart_card,entry,G09,4.4
TX0013106,ST04,2026-07-26 11:00:00,monthly_pass,exit,G11,4.37
TX0013107,ST05,2026-07-01 13:00:00,smart_card,exit,G07,2.67
TX0013108,ST05,2026-07-25 18:00:00,day_pass,exit,G07,3.89
TX0013109,ST06,2026-07-17 09:00:00,smart_card,entry,G05,3.83
TX0013110,ST09,2026-07-10 07:00:00,day_pass,entry,G12,4.32
TX0013111,ST05,2026-08-10 12:00:00,day_pass,entry,G09,3.48
TX0013112,ST09,2026-07-03 10:00:00,monthly_pass,entry,G08,2.39
TX0013113,ST09,2026-08-18 20:00:00,smart_card,entry,G11,4.45
TX0013114,ST07,2026-07-28 11:00:00,day_pass,entry,G08,2.53
TX0013115,ST07,2026-08-20 04:00:00,smart_card,exit,G03,1.9
TX0013116,ST08,2026-07-11 04:00:00,smart_card,entry,G09,2.94
TX0013117,ST08,2026-07-15 14:00:00,smart_card,exit,G02,4.39
TX0013118,ST02,2026-07-21 05:00:00,single_ticket,exit,G03,3.44
TX0013119,ST01,2026-08-05 14:00:00,monthly_pass,entry,G01,3.34
TX0013120,ST01,2026-07-17 05:00:00,single_ticket,entry,G02,2.49
TX0013121,ST03,2026-08-17 08:00:00,smart_card,entry,G11,3.7
TX0013122,ST08,2026-07-22 18:00:00,smart_card,exit,G01,2.04
TX0013123,ST06,2026-07-07 22:00:00,smart_card,entry,G09,1.79
TX0013124,ST01,2026-06-25 10:00:00,smart_card,exit,G11,4.12
TX0013125,ST06,2026-07-06 15:00:00,day_pass,entry,G09,3.06
TX0013126,ST03,2026-06-22 23:00:00,smart_card,exit,G03,4.16
TX0013127,ST04,2026-07-13 01:00:00,single_ticket,exit,G01,1.61
TX0013128,ST07,2026-07-28 07:00:00,smart_card,exit,G06,3.61
TX0013129,ST10,2026-07-10 18:00:00,smart_card,exit,G05,1.88
TX0013130,ST05,2026-07-19 10:00:00,smart_card,exit,G10,1.95
TX0013131,ST07,2026-07-25 17:00:00,smart_card,entry,G01,2.12
TX0013132,ST07,2026-07-09 21:00:00,single_ticket,entry,G10,1.62
TX0013133,ST09,2026-07-13 23:00:00,single_ticket,exit,G09,4.46
TX0013134,ST06,2026-07-25 20:00:00,monthly_pass,entry,G04,3.45
TX0013135,ST04,2026-08-09 01:00:00,smart_card,exit,G05,4.21
TX0013136,ST05,2026-06-30 04:00:00,smart_card,entry,G09,1.94
TX0013137,ST10,2026-08-07 09:00:00,smart_card,entry,G12,3.89
TX0013138,ST08,2026-08-06 02:00:00,day_pass,entry,G05,1.78
TX0013139,ST03,2026-07-13 12:00:00,single_ticket,exit,G09,1.91
TX0013140,ST04,2026-08-06 20:00:00,monthly_pass,entry,G08,4.12
TX0013141,ST02,2026-08-07 21:00:00,smart_card,entry,G02,2.03
TX0013142,ST10,2026-08-14 18:00:00,single_ticket,entry,G10,3.91
TX0013143,ST06,2026-08-01 07:00:00,single_ticket,entry,G03,4.24
TX0013144,ST02,2026-08-11 00:00:00,smart_card,entry,G02,1.61
TX0013145,ST04,2026-07-31 05:00:00,smart_card,exit,G02,4.31
TX0013146,ST03,2026-07-19 07:00:00,smart_card,entry,G05,3.15
TX0013147,ST06,2026-08-18 04:00:00,smart_card,exit,G03,3.35
TX0013148,ST02,2026-07-11 17:00:00,smart_card,exit,G06,4.02
TX0013149,ST09,2026-08-07 02:00:00,single_ticket,entry,G12,3.51
TX0013150,ST10,2026-07-08 07:00:00,smart_card,exit,G01,4.39
TX0013151,ST01,2026-07-02 00:00:00,single_ticket,exit,G12,4.26
TX0013152,ST09,2026-07-21 08:00:00,smart_card,exit,G04,2.25
TX0013153,ST02,2026-06-29 01:00:00,smart_card,exit,G04,3.72
TX0013154,ST06,2026-07-24 21:00:00,single_ticket,entry,G01,2.66
TX0013155,ST07,2026-07-20 03:00:00,smart_card,exit,G03,1.85
TX0013156,ST09,2026-07-06 18:00:00,smart_card,exit,G12,2.41
TX0013157,ST03,2026-07-17 15:00:00,single_ticket,entry,G04,1.65
TX0013158,ST10,2026-08-12 10:00:00,smart_card,entry,G10,3.07
TX0013159,ST08,2026-08-05 19:00:00,smart_card,entry,G07,1.51
TX0013160,ST02,2026-07-15 07:00:00,smart_card,entry,G01,2.02
TX0013161,ST02,2026-08-18 21:00:00,smart_card,entry,G06,4.49
TX0013162,ST10,2026-07-09 18:00:00,single_ticket,exit,G02,4.32
TX0013163,ST08,2026-07-12 13:00:00,smart_card,entry,G06,3.31
TX0013164,ST01,2026-08-17 03:00:00,smart_card,entry,G06,4.45
TX0013165,ST06,2026-08-15 21:00:00,single_ticket,exit,G01,2.89
TX0013166,ST02,2026-06-29 16:00:00,monthly_pass,entry,G08,2.95
TX0013167,ST09,2026-07-08 06:00:00,smart_card,entry,G04,2.83
TX0013168,ST04,2026-08-01 12:00:00,single_ticket,exit,G10,1.61
TX0013169,ST02,2026-07-18 01:00:00,smart_card,exit,G06,2.53
TX0013170,ST10,2026-08-18 12:00:00,smart_card,entry,G11,3.08
TX0013171,ST02,2026-07-24 16:00:00,day_pass,entry,G03,3.04
TX0013172,ST07,2026-08-12 06:00:00,smart_card,exit,G08,3.02
TX0013173,ST05,2026-07-03 19:00:00,smart_card,entry,G08,2.57
TX0013174,ST01,2026-07-03 01:00:00,smart_card,exit,G01,3.65
TX0013175,ST10,2026-07-14 14:00:00,smart_card,entry,G02,4.35
TX0013176,ST08,2026-06-28 12:00:00,monthly_pass,entry,G04,3.9
TX0013177,ST10,2026-06-22 22:00:00,monthly_pass,exit,G05,2.47
TX0013178,ST07,2026-07-11 02:00:00,smart_card,entry,G11,2.36
TX0013179,ST03,2026-07-28 05:00:00,day_pass,entry,G10,4.15
TX0013180,ST02,2026-07-16 15:00:00,smart_card,entry,G03,2.15
TX0013181,ST05,2026-08-12 09:00:00,smart_card,exit,G08,1.85
TX0013182,ST03,2026-08-17 15:00:00,smart_card,entry,G01,2.3
TX0013183,ST02,2026-07-12 02:00:00,day_pass,entry,G11,3.11
TX0013184,ST02,2026-07-08 09:00:00,single_ticket,entry,G09,1.52
TX0013185,ST07,2026-08-08 02:00:00,monthly_pass,exit,G04,2.09
TX0013186,ST09,2026-08-06 12:00:00,day_pass,exit,G09,2.27
TX0013187,ST09,2026-08-20 10:00:00,smart_card,entry,G01,3.17
TX0013188,ST05,2026-07-11 22:00:00,monthly_pass,entry,G04,3.69
TX0013189,ST10,2026-07-12 17:00:00,smart_card,exit,G07,4.45
TX0013190,ST09,2026-08-16 11:00:00,monthly_pass,entry,G08,2.1
TX0013191,ST05,2026-07-14 00:00:00,smart_card,entry,G03,3.59
TX0013192,ST03,2026-08-16 13:00:00,smart_card,exit,G07,2.19
TX0013193,ST09,2026-08-15 08:00:00,monthly_pass,exit,G02,3.29
TX0013194,ST01,2026-07-01 13:00:00,smart_card,exit,G02,2.27
TX0013195,ST07,2026-07-03 16:00:00,monthly_pass,exit,G01,2.89
TX0013196,ST07,2026-08-17 23:00:00,smart_card,entry,G10,2.93
TX0013197,ST07,2026-07-21 02:00:00,single_ticket,entry,G08,4.37
TX0013198,ST05,2026-07-21 18:00:00,single_ticket,exit,G03,2.28
TX0013199,ST10,2026-07-17 13:00:00,smart_card,entry,G05,3.97
TX0013200,ST08,2026-07-28 15:00:00,day_pass,exit,G10,3.69
TX0013201,ST01,2026-07-27 11:00:00,smart_card,entry,G04,3.14
TX0013202,ST03,2026-08-19 22:00:00,monthly_pass,entry,G04,3.63
TX0013203,ST04,2026-08-12 21:00:00,monthly_pass,exit,G05,2.57
TX0013204,ST02,2026-08-07 12:00:00,single_ticket,entry,G03,3.39
TX0013205,ST08,2026-08-04 13:00:00,monthly_pass,exit,G10,1.94
TX0013206,ST01,2026-06-27 02:00:00,single_ticket,entry,G11,3.87
TX0013207,ST07,2026-06-30 10:00:00,monthly_pass,entry,G03,2.51
TX0013208,ST05,2026-06-30 19:00:00,day_pass,exit,G12,4.46
TX0013209,ST06,2026-08-02 16:00:00,single_ticket,entry,G07,2.8
TX0013210,ST09,2026-07-27 07:00:00,monthly_pass,entry,G08,4.29
TX0013211,ST07,2026-06-23 00:00:00,smart_card,entry,G12,2.28
TX0013212,ST06,2026-07-04 06:00:00,smart_card,exit,G11,2.38
TX0013213,ST01,2026-06-22 10:00:00,monthly_pass,exit,G01,3.91
TX0013214,ST04,2026-08-03 19:00:00,single_ticket,exit,G02,4.15
TX0013215,ST07,2026-07-11 20:00:00,smart_card,entry,G08,2.97
TX0013216,ST08,2026-07-21 16:00:00,smart_card,entry,G08,1.69
TX0013217,ST04,2026-06-22 09:00:00,single_ticket,exit,G09,2.55
TX0013218,ST01,2026-08-05 12:00:00,smart_card,exit,G03,3.92
TX0013219,ST02,2026-08-09 03:00:00,smart_card,exit,G06,2.94
TX0013220,ST06,2026-08-12 15:00:00,smart_card,exit,G06,3.66
TX0013221,ST10,2026-06-25 19:00:00,smart_card,exit,G10,2.64
TX0013222,ST07,2026-07-21 21:00:00,monthly_pass,exit,G08,1.6
TX0013223,ST08,2026-08-02 03:00:00,smart_card,exit,G09,3.53
TX0013224,ST03,2026-07-27 20:00:00,monthly_pass,entry,G05,2.39
TX0013225,ST08,2026-07-13 10:00:00,smart_card,entry,G09,2.96
TX0013226,ST03,2026-07-18 18:00:00,monthly_pass,exit,G02,4.24
TX0013227,ST05,2026-08-12 07:00:00,single_ticket,exit,G02,2.17
TX0013228,ST09,2026-06-26 02:00:00,smart_card,entry,G06,2.55
TX0013229,ST08,2026-07-20 08:00:00,smart_card,entry,G07,1.97
TX0013230,ST05,2026-08-03 04:00:00,monthly_pass,exit,G04,1.61
TX0013231,ST04,2026-08-15 11:00:00,single_ticket,exit,G03,2.74
TX0013232,ST02,2026-06-29 02:00:00,smart_card,exit,G07,1.8
TX0013233,ST02,2026-07-04 10:00:00,monthly_pass,exit,G01,2.4
TX0013234,ST08,2026-07-10 09:00:00,smart_card,exit,G03,4.05
TX0013235,ST08,2026-07-26 10:00:00,smart_card,exit,G06,1.63
TX0013236,ST10,2026-07-13 04:00:00,smart_card,exit,G07,3.4
TX0013237,ST07,2026-07-28 05:00:00,monthly_pass,exit,G02,2.67
TX0013238,ST09,2026-06-27 05:00:00,smart_card,entry,G10,2.67
TX0013239,ST03,2026-07-31 01:00:00,day_pass,exit,G01,3.0
TX0013240,ST10,2026-07-30 03:00:00,smart_card,entry,G06,2.53
TX0013241,ST08,2026-07-11 23:00:00,smart_card,entry,G12,1.74
TX0013242,ST08,2026-06-25 20:00:00,smart_card,entry,G11,4.16
TX0013243,ST09,2026-06-29 23:00:00,monthly_pass,exit,G11,2.08
TX0013244,ST02,2026-07-05 14:00:00,smart_card,exit,G09,3.55
TX0013245,ST04,2026-08-06 06:00:00,monthly_pass,entry,G03,3.76
TX0013246,ST02,2026-08-15 08:00:00,smart_card,exit,G08,2.12
TX0013247,ST10,2026-07-30 11:00:00,monthly_pass,entry,G02,1.98
TX0013248,ST02,2026-08-04 05:00:00,smart_card,exit,G12,4.24
TX0013249,ST05,2026-08-01 23:00:00,smart_card,exit,G05,1.58
TX0013250,ST05,2026-08-08 08:00:00,smart_card,exit,G01,2.81
TX0013251,ST09,2026-07-20 12:00:00,smart_card,exit,G02,1.71
TX0013252,ST06,2026-07-23 04:00:00,monthly_pass,exit,G02,2.78
TX0013253,ST09,2026-08-19 03:00:00,smart_card,exit,G05,2.07
TX0013254,ST07,2026-08-04 18:00:00,monthly_pass,entry,G03,4.26
TX0013255,ST03,2026-08-16 11:00:00,single_ticket,entry,G09,2.44
TX0013256,ST05,2026-07-17 16:00:00,single_ticket,entry,G09,3.89
TX0013257,ST08,2026-07-03 11:00:00,smart_card,exit,G03,2.62
TX0013258,ST07,2026-07-22 06:00:00,monthly_pass,entry,G02,3.09
TX0013259,ST08,2026-07-03 09:00:00,day_pass,exit,G10,3.53
TX0013260,ST01,2026-07-01 21:00:00,monthly_pass,exit,G01,3.52
TX0013261,ST06,2026-08-05 07:00:00,smart_card,exit,G12,4.05
TX0013262,ST06,2026-07-07 06:00:00,smart_card,exit,G04,2.45
TX0013263,ST07,2026-08-09 08:00:00,day_pass,exit,G01,2.96
TX0013264,ST05,2026-07-09 05:00:00,single_ticket,entry,G09,4.01
TX0013265,ST08,2026-08-19 08:00:00,smart_card,exit,G07,2.46
TX0013266,ST03,2026-07-22 01:00:00,smart_card,exit,G11,2.13
TX0013267,ST05,2026-07-14 05:00:00,smart_card,entry,G01,2.33
TX0013268,ST04,2026-07-05 05:00:00,single_ticket,entry,G05,2.49
TX0013269,ST01,2026-06-27 10:00:00,smart_card,entry,G07,1.97
TX0013270,ST06,2026-07-10 14:00:00,smart_card,exit,G04,2.05
TX0013271,ST05,2026-07-11 18:00:00,smart_card,entry,G01,1.66
TX0013272,ST01,2026-08-15 05:00:00,smart_card,entry,G02,2.17
TX0013273,ST02,2026-07-14 13:00:00,smart_card,entry,G06,4.22
TX0013274,ST10,2026-07-21 09:00:00,smart_card,exit,G07,3.33
TX0013275,ST10,2026-07-18 23:00:00,single_ticket,entry,G06,2.49
TX0013276,ST08,2026-06-30 00:00:00,monthly_pass,exit,G08,3.9
TX0013277,ST09,2026-08-13 09:00:00,smart_card,exit,G12,3.3
TX0013278,ST04,2026-08-20 19:00:00,monthly_pass,exit,G01,2.06
TX0013279,ST06,2026-07-31 21:00:00,single_ticket,exit,G03,3.36
TX0013280,ST03,2026-06-30 19:00:00,monthly_pass,exit,G07,4.31
TX0013281,ST10,2026-07-09 04:00:00,smart_card,exit,G02,1.73
TX0013282,ST05,2026-08-07 23:00:00,single_ticket,exit,G05,4.47
TX0013283,ST10,2026-07-10 22:00:00,smart_card,entry,G01,2.77
TX0013284,ST06,2026-07-11 22:00:00,monthly_pass,exit,G01,2.97
TX0013285,ST03,2026-07-11 14:00:00,smart_card,entry,G02,1.57
TX0013286,ST06,2026-08-01 17:00:00,smart_card,entry,G02,2.29
TX0013287,ST10,2026-07-18 00:00:00,monthly_pass,exit,G08,2.63
TX0013288,ST05,2026-06-26 19:00:00,smart_card,exit,G08,4.4
TX0013289,ST05,2026-07-23 07:00:00,monthly_pass,exit,G12,3.72
TX0013290,ST02,2026-08-17 18:00:00,smart_card,entry,G11,4.32
TX0013291,ST01,2026-07-30 11:00:00,smart_card,exit,G08,3.7
TX0013292,ST02,2026-06-30 19:00:00,smart_card,entry,G12,4.04
TX0013293,ST04,2026-07-25 15:00:00,single_ticket,exit,G08,1.6
TX0013294,ST04,2026-07-25 19:00:00,single_ticket,entry,G12,4.09
TX0013295,ST10,2026-06-30 23:00:00,monthly_pass,entry,G08,3.94
TX0013296,ST04,2026-07-04 18:00:00,single_ticket,entry,G11,3.28
TX0013297,ST05,2026-08-04 22:00:00,single_ticket,exit,G03,3.6
TX0013298,ST01,2026-07-07 09:00:00,single_ticket,exit,G12,3.82
TX0013299,ST08,2026-08-19 12:00:00,smart_card,entry,G12,1.65
TX0013300,ST02,2026-07-20 18:00:00,single_ticket,exit,G01,2.25
TX0013301,ST06,2026-07-31 19:00:00,monthly_pass,entry,G12,4.32
TX0013302,ST09,2026-07-25 08:00:00,monthly_pass,exit,G05,2.4
TX0013303,ST09,2026-08-12 22:00:00,smart_card,entry,G02,1.81
TX0013304,ST07,2026-06-25 10:00:00,smart_card,exit,G09,3.55
TX0013305,ST10,2026-06-24 10:00:00,single_ticket,exit,G03,2.64
TX0013306,ST01,2026-06-24 12:00:00,single_ticket,entry,G09,3.98
TX0013307,ST01,2026-07-18 19:00:00,smart_card,entry,G07,3.24
TX0013308,ST01,2026-07-04 19:00:00,monthly_pass,exit,G08,4.48
TX0013309,ST08,2026-07-28 19:00:00,smart_card,entry,G12,3.65
TX0013310,ST05,2026-06-24 08:00:00,smart_card,entry,G09,3.45
TX0013311,ST01,2026-08-14 09:00:00,day_pass,exit,G07,2.98
TX0013312,ST09,2026-08-19 05:00:00,single_ticket,exit,G04,1.69
TX0013313,ST08,2026-06-29 04:00:00,monthly_pass,entry,G05,1.6
TX0013314,ST04,2026-06-26 21:00:00,smart_card,exit,G02,3.75
TX0013315,ST03,2026-07-24 01:00:00,smart_card,exit,G05,3.78
TX0013316,ST03,2026-08-13 20:00:00,monthly_pass,exit,G01,2.13
TX0013317,ST02,2026-08-21 03:00:00,smart_card,exit,G05,3.15
TX0013318,ST09,2026-07-28 15:00:00,smart_card,entry,G01,2.48
TX0013319,ST05,2026-07-22 18:00:00,single_ticket,entry,G12,3.7
TX0013320,ST08,2026-07-08 19:00:00,monthly_pass,entry,G04,3.96
TX0013321,ST08,2026-07-07 18:00:00,monthly_pass,entry,G10,2.82
TX0013322,ST04,2026-07-30 13:00:00,monthly_pass,entry,G02,3.57
TX0013323,ST10,2026-07-17 01:00:00,smart_card,entry,G10,2.58
