station_id,day_of_week,day_name,optimal_frequencies,peak_hours,off_peak_hours,total_trains_needed
20,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 3, 4, 10, 11, 12, 15, 17]","[1, 2, 5, 6, 7, 8, 9, 13, 14, 16, 18, 19, 20, 21, 22, 23]",48
21,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 4, 10, 13, 15, 22]","[0, 2, 3, 5, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 20, 21, 23]",48
22,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[4, 6, 7, 10, 11, 12, 14, 15, 16, 18, 22, 23]","[0, 1, 2, 3, 5, 8, 9, 13, 17, 19, 20, 21]",48
23,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 2, 5, 8, 11, 13, 17, 20, 23]","[0, 3, 4, 6, 7, 9, 10, 12, 14, 15, 16, 18, 19, 21, 22]",48
24,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[4, 5, 13, 16, 18, 19, 20, 22]","[0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 14, 15, 17, 21, 23]",48
25,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 2, 3, 5, 8, 9, 12, 14, 15, 18, 20, 22, 23]","[0, 4, 6, 7, 10, 11, 13, 16, 17, 19, 21]",48
26,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[4, 6, 8, 11, 13, 15, 16, 23]","[0, 1, 2, 3, 5, 7, 9, 10, 12, 14, 17, 18, 19, 20, 21, 22]",48
27,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[6, 14, 19, 21, 22, 23]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20]",48
28,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[3, 10, 11, 15, 19, 21, 22]","[0, 1, 2, 4, 5, 6, 7, 8, 9, 12, 13, 14, 16, 17, 18, 20, 23]",48
29,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 3, 9, 10, 11, 13, 14, 19, 22, 23]","[1, 2, 4, 5, 6, 7, 8, 12, 15, 16, 17, 18, 20, 21]",48
30,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 5, 10, 13, 14, 16, 17, 18]","[2, 3, 4, 6, 7, 8, 9, 11, 12, 15, 19, 20, 21, 22, 23]",48
31,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[7, 9, 12, 18, 20, 21, 22, 23]","[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 13, 14, 15, 16, 17, 19]",48
32,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[4, 8, 13, 14, 16, 20, 23]","[0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 15, 17, 18, 19, 21, 22]",48
33,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 3, 6, 7, 10, 11]","[1, 2, 4, 5, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",48
34,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 7, 10, 13, 14, 17, 19, 22]","[2, 3, 4, 5, 6, 8, 9, 11, 12, 15, 16, 18, 20, 21, 23]",48
35,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[7, 8, 9, 10, 14, 15, 16, 17, 18, 23]","[0, 1, 2, 3, 4, 5, 6, 11, 12, 13, 19, 20, 21, 22]",48
36,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 2, 11, 14, 15, 19, 21, 22]","[0, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 16, 17, 18, 20, 23]",48
37,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 5, 6, 7, 9, 12, 14, 16, 19, 21, 22]","[2, 3, 4, 8, 10, 11, 13, 15, 17, 18, 20, 23]",48
38,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 8, 13, 14, 16, 17, 18]","[2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 15, 19, 20, 21, 22, 23]",48
39,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[2, 13, 15, 16, 19, 23]","[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 17, 18, 20, 21, 22]",48
40,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 6, 8, 9, 15, 16]","[1, 2, 3, 4, 5, 7, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21, 22, 23]",48
41,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 2, 3, 5, 6, 8, 11, 12, 14, 17, 21, 23]","[0, 4, 7, 9, 10, 13, 15, 16, 18, 19, 20, 22]",48
42,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 2, 14, 15, 17, 21]","[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 18, 19, 20, 22, 23]",48
43,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 7, 11, 15, 16, 20, 21, 23]","[0, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 17, 18, 19, 22]",48
44,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 2, 6, 12, 13, 14, 17, 23]","[3, 4, 5, 7, 8, 9, 10, 11, 15, 16, 18, 19, 20, 21, 22]",48
45,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 2, 3, 5, 6, 9, 12, 13, 15, 16, 20, 21, 22]","[1, 4, 7, 8, 10, 11, 14, 17, 18, 19, 23]",48
46,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 2, 6, 8, 9, 10, 12, 13, 16, 17, 18, 21]","[3, 4, 5, 7, 11, 14, 15, 19, 20, 22, 23]",48
47,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 2, 6, 7, 8, 10, 12, 13, 14, 19, 21]","[1, 3, 4, 5, 9, 11, 15, 16, 17, 18, 20, 22, 23]",48
48,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[3, 5, 9, 10, 15, 18, 20]","[0, 1, 2, 4, 6, 7, 8, 11, 12, 13, 14, 16, 17, 19, 21, 22, 23]",48
49,5,Saturday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[3, 6, 9, 12, 14, 20, 23]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 15, 16, 17, 18, 19, 21, 22]",48
0,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",[],48
1,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 3, 4, 6, 7, 14, 15, 17, 23]","[0, 2, 5, 8, 9, 10, 11, 12, 13, 16, 18, 19, 20, 21, 22]",48
2,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 2, 6, 8, 9, 11, 13, 16, 17]","[0, 3, 4, 5, 7, 10, 12, 14, 15, 18, 19, 20, 21, 22, 23]",48
3,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 3, 6, 8, 9, 10, 11, 12, 13, 14, 17]","[0, 2, 4, 5, 7, 15, 16, 18, 19, 20, 21, 22, 23]",48
4,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 8, 10, 11, 18, 20, 23]","[0, 2, 3, 4, 5, 6, 7, 9, 12, 13, 14, 15, 16, 17, 19, 21, 22]",48
5,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[3, 12, 13, 14, 16, 17, 20]","[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 15, 18, 19, 21, 22, 23]",48
6,6,Sunday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 2, 6, 9, 12, 14]","[0, 3, 4, 5, 7, 8, 10, 11, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]",48
