route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible,bikes_allowed
"aus:vic:vic-01-TRN:","T0_7","01-TRN--12-T0-8450","1-TRN-mjp-12.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_7","01-TRN--12-T0-8451","1-TRN-mjp-12.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_7","01-TRN--12-T0-8453","1-TRN-mjp-12.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_7","01-TRN--12-T0-8454","1-TRN-mjp-12.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_7","01-TRN--12-T0-8455","1-TRN-mjp-12.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_7","01-TRN--12-T0-8456","1-TRN-mjp-12.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_7","01-TRN--12-T0-8457","1-TRN-mjp-12.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_7","01-TRN--12-T0-8459","1-TRN-mjp-12.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8400","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8401","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8402","1-TRN-mjp-13.9.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8403","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8404","1-TRN-mjp-13.5.R","Flinders Street","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8405","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8406","1-TRN-mjp-13.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8408","1-TRN-mjp-13.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8411","1-TRN-mjp-13.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8413","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8415","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8417","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8418","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8419","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8420","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8421","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8422","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8423","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8424","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8426","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8427","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8428","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8429","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8430","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8431","1-TRN-mjp-13.3.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8432","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8433","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8434","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8435","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8438","1-TRN-mjp-13.5.R","Flinders Street","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8440","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8441","1-TRN-mjp-13.2.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8442","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8443","1-TRN-mjp-13.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8444","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8446","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8447","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8448","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8449","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8450","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8451","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8453","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8454","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8455","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8456","1-TRN-mjp-13.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8457","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_8","01-TRN--13-T0-8459","1-TRN-mjp-13.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8403","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8404","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8406","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8408","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8411","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8413","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8415","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8417","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8418","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8419","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8420","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8421","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8422","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8424","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8425","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8426","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8427","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8428","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8429","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8430","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8431","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8432","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8433","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8434","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8435","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8438","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8440","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8441","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8442","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8443","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8444","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8446","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8447","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8449","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8450","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8451","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8452","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8453","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8454","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8455","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8456","1-TRN-mjp-14.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8457","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T2_2","01-TRN--14-T2-8459","1-TRN-mjp-14.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8404","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8406","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8408","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8410","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8411","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8413","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8415","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8417","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8418","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8419","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8421","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8422","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8424","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8425","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8426","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8427","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8428","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8429","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8430","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8431","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8432","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8433","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8434","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8435","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8438","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8440","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8441","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8442","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8443","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8444","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8446","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8447","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8449","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8450","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8451","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8452","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8453","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8454","1-TRN-mjp-15.2.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8455","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T3_2","01-TRN--15-T3-8457","1-TRN-mjp-15.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8400","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8401","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8402","1-TRN-mjp-16.9.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8403","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8404","1-TRN-mjp-16.5.R","Flinders Street","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8405","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8406","1-TRN-mjp-16.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8408","1-TRN-mjp-16.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8411","1-TRN-mjp-16.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8413","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8415","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8417","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8418","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8419","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8420","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8421","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8422","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8423","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8424","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8426","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8427","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8428","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8429","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8430","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8431","1-TRN-mjp-16.3.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8432","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8433","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8434","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8435","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8438","1-TRN-mjp-16.5.R","Flinders Street","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8440","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8441","1-TRN-mjp-16.2.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8442","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8443","1-TRN-mjp-16.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8444","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8446","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8447","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8448","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8449","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8450","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8451","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8453","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8454","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8455","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8456","1-TRN-mjp-16.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8457","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_9","01-TRN--16-T0-8459","1-TRN-mjp-16.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8400","1-TRN-mjp-17.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8401","1-TRN-mjp-17.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8402","1-TRN-mjp-17.9.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8403","1-TRN-mjp-17.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8404","1-TRN-mjp-17.5.R","Flinders Street","1","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8405","1-TRN-mjp-17.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8406","1-TRN-mjp-17.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8408","1-TRN-mjp-17.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8411","1-TRN-mjp-17.1.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8413","1-TRN-mjp-17.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8415","1-TRN-mjp-17.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8417","1-TRN-mjp-17.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8418","1-TRN-mjp-17.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8419","1-TRN-mjp-17.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8420","1-TRN-mjp-17.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8421","1-TRN-mjp-17.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8422","1-TRN-mjp-17.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8423","1-TRN-mjp-17.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8424","1-TRN-mjp-17.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8426","1-TRN-mjp-17.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8427","1-TRN-mjp-17.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8428","1-TRN-mjp-17.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8429","1-TRN-mjp-17.4.H","Traralgon","0","","1","1"
"aus:vic:vic-01-TRN:","T0_10","01-TRN--17-T0-8430","1-TRN-mjp-17.7.R","Southern Cross","1","","1","1"
