Unique ID,Datetime,Stop Name,Remote Unit,Line,Connecting Lines,Daytime Routes,North Direction Label,South Direction Label,Division,Structure,Borough,Neighborhood,Latitude,Longitude,Entries,Exits
20908,2017-10-11 00:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,171.0,84.0
20909,2017-10-11 00:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,83.0,124.0
20910,2017-10-11 00:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,107.0,138.0
20911,2017-10-11 00:00:00,111 St,R355,Liberty Av,A,A,Manhattan,,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,58.0,104.0
20912,2017-10-11 00:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,50.0,33.0
20913,2017-10-11 00:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,107.0,76.0
20914,2017-10-11 00:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,168.0,96.0
20915,2017-10-11 00:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,117.0,111.0
20916,2017-10-11 00:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,,SIR,Open Cut,SI,St George,40.6437,-74.0736,200.0,118.0
20917,2017-10-11 04:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,384.0,480.0
20918,2017-10-11 04:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,331.0,496.0
20919,2017-10-11 04:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,58.0,83.0
20920,2017-10-11 04:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,77.0,89.0
20921,2017-10-11 04:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,189.0,500.0
20922,2017-10-11 04:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,24.0,90.0
20923,2017-10-11 04:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,93.0,84.0
20924,2017-10-11 04:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,188.0,84.0
20925,2017-10-11 04:00:00,111 St,R355,Liberty Av,A,A,Manhattan,,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,182.0,86.0
20926,2017-10-11 04:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,198.0,134.0
20927,2017-10-11 04:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,154.0,130.0
20928,2017-10-11 04:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,75.0,52.0
20929,2017-10-11 04:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,117.0,148.0
20930,2017-10-11 04:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,163.0,126.0
20931,2017-10-11 08:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,,IRT,Subway,M,Midtown,40.751776,-73.976848,3066.0,3118.0
20932,2017-10-11 08:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,3491.0,1139.0
20933,2017-10-11 08:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,783.0,576.0
20934,2017-10-11 08:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,657.0,266.0
20935,2017-10-11 08:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,3093.0,1816.0
20936,2017-10-11 08:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,513.0,247.0
20937,2017-10-11 08:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,214.0,94.0
20938,2017-10-11 08:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,186.0,646.0
20939,2017-10-11 08:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,800.0,88.0
20940,2017-10-11 08:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,229.0,164.0
20941,2017-10-11 08:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,491.0,150.0
20942,2017-10-11 08:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,209.0,547.0
20943,2017-10-11 08:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,382.0,297.0
20944,2017-10-11 08:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,148.0,538.0
20945,2017-10-11 12:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,,IRT,Subway,M,Midtown,40.751776,-73.976848,2329.0,765.0
20946,2017-10-11 12:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,2270.0,2840.0
20947,2017-10-11 12:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,704.0,563.0
20948,2017-10-11 12:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,471.0,385.0
20949,2017-10-11 12:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,3102.0,3153.0
20950,2017-10-11 12:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,,IRT,Subway,M,East Harlem,40.7906,-73.947478,781.0,131.0
20951,2017-10-11 12:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,188.0,229.0
20952,2017-10-11 12:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,602.0,570.0
20953,2017-10-11 12:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,552.0,513.0
20954,2017-10-11 12:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,161.0,457.0
20955,2017-10-11 12:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,453.0,624.0
20956,2017-10-11 12:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,187.0,621.0
20957,2017-10-11 12:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,399.0,156.0
20958,2017-10-11 12:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,355.0,453.0
20959,2017-10-11 16:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,2744.0,879.0
20960,2017-10-11 16:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,3027.0,3076.0
20961,2017-10-11 16:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,337.0,446.0
20962,2017-10-11 16:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,101.0,366.0
20963,2017-10-11 16:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,1799.0,1342.0
20964,2017-10-11 16:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,332.0,144.0
20965,2017-10-11 16:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,419.0,208.0
20966,2017-10-11 16:00:00,103 St,R314,8th Av - Fulton St,BC,BC,,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,115.0,150.0
20967,2017-10-11 16:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,601.0,249.0
20968,2017-10-11 16:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,665.0,458.0
20969,2017-10-11 16:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,278.0,191.0
20970,2017-10-11 16:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,569.0,595.0
20971,2017-10-11 16:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,278.0,135.0
20972,2017-10-11 16:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,268.0,393.0
20973,2017-10-11 20:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,1355.0,1451.0
20974,2017-10-11 20:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,3387.0,2479.0
20975,2017-10-11 20:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,641.0,319.0
20976,2017-10-11 20:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,696.0,585.0
20977,2017-10-11 20:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,3436.0,2011.0
20978,2017-10-11 20:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,626.0,470.0
20979,2017-10-11 20:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,626.0,397.0
20980,2017-10-11 20:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,452.0,487.0
20981,2017-10-11 20:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,229.0,177.0
20982,2017-10-11 20:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,697.0,529.0
20983,2017-10-11 20:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,730.0,164.0
20984,2017-10-11 20:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,494.0,636.0
20985,2017-10-11 20:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,640.0,324.0
20986,2017-10-11 20:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,751.0,610.0
20987,2017-10-12 00:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,551.0,489.0
20988,2017-10-12 00:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,202.0,334.0
20989,2017-10-12 00:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,121.0,90.0
20990,2017-10-12 00:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,137.0,71.0
20991,2017-10-12 00:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,,IRT,Subway,M,Times Square,40.75529,-73.987495,558.0,192.0
20992,2017-10-12 00:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,35.0,111.0
20993,2017-10-12 00:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,194.0,15.0
20994,2017-10-12 00:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,126.0,120.0
20995,2017-10-12 00:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,114.0,142.0
20996,2017-10-12 00:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,156.0,107.0
20997,2017-10-12 00:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,176.0,84.0
20998,2017-10-12 00:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,183.0,16.0
20999,2017-10-12 00:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,29.0,56.0
21000,2017-10-12 00:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,124.0,150.0
21001,2017-10-12 04:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,250.0,137.0
21002,2017-10-12 04:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,,IRT,Subway,M,Midtown,40.750373,-73.991057,315.0,484.0
21003,2017-10-12 04:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,106.0,32.0
21004,2017-10-12 04:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,76.0,125.0
21005,2017-10-12 04:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,562.0,115.0
21006,2017-10-12 04:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,137.0,46.0
21007,2017-10-12 04:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,84.0,44.0
21008,2017-10-12 04:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,84.0,37.0
21009,2017-10-12 04:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,61.0,27.0
21010,2017-10-12 04:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,64.0,50.0
21011,2017-10-12 04:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,111.0,31.0
21012,2017-10-12 04:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,110.0,69.0
21013,2017-10-12 04:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,34.0,92.0
21014,2017-10-12 04:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,153.0,25.0
21015,2017-10-12 08:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,1127.0,2136.0
21016,2017-10-12 08:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,2428.0,839.0
21017,2017-10-12 08:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,221.0,231.0
21018,2017-10-12 08:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,604.0,514.0
21019,2017-10-12 08:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,3201.0,3059.0
21020,2017-10-12 08:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,780.0,186.0
21021,2017-10-12 08:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,155.0,187.0
21022,2017-10-12 08:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,,IND,Subway,M,Upper West Side,40.796092,-73.961454,789.0,306.0
21023,2017-10-12 08:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,718.0,502.0
21024,2017-10-12 08:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,701.0,363.0
21025,2017-10-12 08:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,555.0,148.0
21026,2017-10-12 08:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,341.0,233.0
21027,2017-10-12 08:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,546.0,492.0
21028,2017-10-12 08:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,,SIR,Open Cut,SI,St George,40.6437,-74.0736,292.0,562.0
21029,2017-10-12 12:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,2552.0,2439.0
21030,2017-10-12 12:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,1790.0,1872.0
21031,2017-10-12 12:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,648.0,547.0
21032,2017-10-12 12:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,254.0,141.0
21033,2017-10-12 12:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,1343.0,2829.0
21034,2017-10-12 12:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,480.0,83.0
21035,2017-10-12 12:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,134.0,254.0
21036,2017-10-12 12:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,403.0,592.0
21037,2017-10-12 12:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,225.0,467.0
21038,2017-10-12 12:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,293.0,241.0
21039,2017-10-12 12:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,572.0,222.0
21040,2017-10-12 12:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,544.0,284.0
21041,2017-10-12 12:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,491.0,403.0
21042,2017-10-12 12:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,715.0,468.0
21043,2017-10-12 16:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,2272.0,2121.0
21044,2017-10-12 16:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,2311.0,963.0
21045,2017-10-12 16:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,578.0,328.0
21046,2017-10-12 16:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,220.0,274.0
